expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,orig.cell.count,rate,rate.95ci,cld,cld2,loewe
HTS018,2017-07-28,PC9c1-O7b,95675.0,M14,PC9c1-O7b_M14,PC9c1,osimertinib,7.8e-10,M,gefitinib,1e-06,M,64.0,-0.00532,0.0017800000000000001,PC9c1_osimertinib,PC9c1_osimertinib_gefitinib,
HTS018,2017-07-28,PC9c1-O7b,95675.0,M15,PC9c1-O7b_M15,PC9c1,osimertinib,7.8e-10,M,gefitinib,2.5e-07,M,73.0,0.00618,0.00128,PC9c1_osimertinib,PC9c1_osimertinib_gefitinib,0.00278449971946249
HTS018,2017-07-28,PC9c1-O7b,95675.0,M16,PC9c1-O7b_M16,PC9c1,osimertinib,7.8e-10,M,gefitinib,6.3e-08,M,67.0,0.019,0.00495,PC9c1_osimertinib,PC9c1_osimertinib_gefitinib,0.006324684104084329
HTS018,2017-07-28,PC9c1-O7b,95675.0,M17,PC9c1-O7b_M17,PC9c1,osimertinib,7.8e-10,M,gefitinib,1.6e-08,M,57.0,0.01228,0.0012,PC9c1_osimertinib,PC9c1_osimertinib_gefitinib,0.0009514237089175432
HTS018,2017-07-28,PC9c1-O7b,95675.0,M18,PC9c1-O7b_M18,PC9c1,osimertinib,7.8e-10,M,gefitinib,3.9e-09,M,51.0,0.02028,0.0015300000000000001,PC9c1_osimertinib,PC9c1_osimertinib_gefitinib,0.0011882537089098753
HTS018,2017-07-28,PC9c1-O7b,95675.0,M19,PC9c1-O7b_M19,PC9c1,osimertinib,7.8e-10,M,gefitinib,9.800000000000001e-10,M,72.0,0.022080000000000002,0.00116,PC9c1_osimertinib,PC9c1_osimertinib_gefitinib,0.0010320083848774082
HTS018,2017-07-28,PC9c1-O7b,95675.0,M20,PC9c1-O7b_M20,PC9c1,osimertinib,7.8e-10,M,gefitinib,2.4e-10,M,21.0,0.03216,0.00255,PC9c1_osimertinib,PC9c1_osimertinib_gefitinib,0.0017023769487080653
HTS018,2017-07-28,PC9c1-O7b,95675.0,M21,PC9c1-O7b_M21,PC9c1,osimertinib,7.8e-10,M,gefitinib,6.100000000000001e-11,M,27.0,0.02484,0.0016300000000000002,PC9c1_osimertinib,PC9c1_osimertinib_gefitinib,0.001116698607171279
HTS018,2017-07-28,PC9c1-O1a,95662.0,E13,PC9c1-O1a_E13,PC9c1,osimertinib,3.1e-09,M,ensartinib,4e-06,M,66.0,0.00337,0.00135,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,
HTS018,2017-07-28,PC9c1-O1a,95662.0,E14,PC9c1-O1a_E14,PC9c1,osimertinib,3.1e-09,M,ensartinib,1e-06,M,62.0,0.02257,0.0015199999999999999,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,0.3261367822312814
HTS018,2017-07-28,PC9c1-O1a,95662.0,E15,PC9c1-O1a_E15,PC9c1,osimertinib,3.1e-09,M,ensartinib,2.5e-07,M,68.0,0.031389999999999994,0.00105,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,0.09242279266750324
HTS018,2017-07-28,PC9c1-O1a,95662.0,E16,PC9c1-O1a_E16,PC9c1,osimertinib,3.1e-09,M,ensartinib,6.3e-08,M,62.0,0.027139999999999997,0.0007599999999999999,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,0.025497012306216482
HTS018,2017-07-28,PC9c1-O1a,95662.0,E17,PC9c1-O1a_E17,PC9c1,osimertinib,3.1e-09,M,ensartinib,1.6e-08,M,77.0,0.030310000000000004,0.0015,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,0.010631633627431364
HTS018,2017-07-28,PC9c1-O1a,95662.0,E18,PC9c1-O1a_E18,PC9c1,osimertinib,3.1e-09,M,ensartinib,3.9e-09,M,57.0,0.0266,0.0015400000000000001,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,0.00543728530185183
HTS018,2017-07-28,PC9c1-O1a,95662.0,E19,PC9c1-O1a_E19,PC9c1,osimertinib,3.1e-09,M,ensartinib,9.800000000000001e-10,M,66.0,0.027030000000000002,0.00119,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,0.004569507304363456
HTS018,2017-07-28,PC9c1-O1a,95662.0,E20,PC9c1-O1a_E20,PC9c1,osimertinib,3.1e-09,M,ensartinib,2.4e-10,M,53.0,0.03191,0.0012900000000000001,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,0.00562510448683873
HTS018,2017-07-28,PC9c1-O1a,95662.0,E21,PC9c1-O1a_E21,PC9c1,osimertinib,3.1e-09,M,ensartinib,6.100000000000001e-11,M,54.0,0.031580000000000004,0.00112,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,0.005471844022524315
HTS018,2017-07-28,PC9c1-O1a,95662.0,L13,PC9c1-O1a_L13,PC9c1,osimertinib,3.1e-09,M,ceritinib,4e-06,M,91.0,-0.06168,0.033260000000000005,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,
HTS018,2017-07-28,PC9c1-O1a,95662.0,L14,PC9c1-O1a_L14,PC9c1,osimertinib,3.1e-09,M,ceritinib,1e-06,M,65.0,0.00746,0.0011300000000000001,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,
HTS018,2017-07-28,PC9c1-O1a,95662.0,L15,PC9c1-O1a_L15,PC9c1,osimertinib,3.1e-09,M,ceritinib,2.5e-07,M,73.0,0.02815,0.0007,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,
HTS018,2017-07-28,PC9c1-O1a,95662.0,L16,PC9c1-O1a_L16,PC9c1,osimertinib,3.1e-09,M,ceritinib,6.3e-08,M,57.0,0.030510000000000002,0.0009199999999999999,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,0.006504713568721479
HTS018,2017-07-28,PC9c1-O1a,95662.0,L17,PC9c1-O1a_L17,PC9c1,osimertinib,3.1e-09,M,ceritinib,1.6e-08,M,66.0,0.02872,0.00066,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,0.005660847891460848
HTS018,2017-07-28,PC9c1-O1a,95662.0,L18,PC9c1-O1a_L18,PC9c1,osimertinib,3.1e-09,M,ceritinib,3.9e-09,M,56.0,0.02745,0.0013599999999999999,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,
HTS018,2017-07-28,PC9c1-O1a,95662.0,L19,PC9c1-O1a_L19,PC9c1,osimertinib,3.1e-09,M,ceritinib,9.800000000000001e-10,M,53.0,0.03393,0.00103,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,0.0072377938436595235
HTS018,2017-07-28,PC9c1-O1a,95662.0,L20,PC9c1-O1a_L20,PC9c1,osimertinib,3.1e-09,M,ceritinib,2.4e-10,M,61.0,0.0324,0.00074,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,0.006755515374469172
HTS018,2017-07-28,PC9c1-O1a,95662.0,L21,PC9c1-O1a_L21,PC9c1,osimertinib,3.1e-09,M,ceritinib,6.100000000000001e-11,M,56.0,0.035039999999999995,0.0015400000000000001,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,0.007575958427239836
HTS018,2017-07-28,PC9c1-O1b,95663.0,E13,PC9c1-O1b_E13,PC9c1,osimertinib,3.1e-09,M,ensartinib,4e-06,M,74.0,-0.00677,0.0017699999999999999,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,
HTS018,2017-07-28,PC9c1-O1b,95663.0,E14,PC9c1-O1b_E14,PC9c1,osimertinib,3.1e-09,M,ensartinib,1e-06,M,56.0,0.02037,0.0021100000000000003,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,0.31788507699035917
HTS018,2017-07-28,PC9c1-O1b,95663.0,E15,PC9c1-O1b_E15,PC9c1,osimertinib,3.1e-09,M,ensartinib,2.5e-07,M,45.0,0.029519999999999998,0.00079,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,0.09073879699698686
HTS018,2017-07-28,PC9c1-O1b,95663.0,E16,PC9c1-O1b_E16,PC9c1,osimertinib,3.1e-09,M,ensartinib,6.3e-08,M,71.0,0.02922,0.0009599999999999999,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,0.026397034768047875
HTS018,2017-07-28,PC9c1-O1b,95663.0,E17,PC9c1-O1b_E17,PC9c1,osimertinib,3.1e-09,M,ensartinib,1.6e-08,M,46.0,0.03355,0.00125,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,0.011649127912111791
HTS018,2017-07-28,PC9c1-O1b,95663.0,E18,PC9c1-O1b_E18,PC9c1,osimertinib,3.1e-09,M,ensartinib,3.9e-09,M,69.0,0.027010000000000003,0.00054,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,0.0055471793946324545
HTS018,2017-07-28,PC9c1-O1b,95663.0,E19,PC9c1-O1b_E19,PC9c1,osimertinib,3.1e-09,M,ensartinib,9.800000000000001e-10,M,55.0,0.023280000000000002,0.00056,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,0.0036190991760667005
HTS018,2017-07-28,PC9c1-O1b,95663.0,E20,PC9c1-O1b_E20,PC9c1,osimertinib,3.1e-09,M,ensartinib,2.4e-10,M,62.0,0.03315,0.00133,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,0.005969835171575095
HTS018,2017-07-28,PC9c1-O1b,95663.0,E21,PC9c1-O1b_E21,PC9c1,osimertinib,3.1e-09,M,ensartinib,6.100000000000001e-11,M,55.0,0.02409,0.00151,PC9c1_osimertinib,PC9c1_osimertinib_ensartinib,0.0035183642027201436
HTS018,2017-07-28,PC9c1-O1b,95663.0,L13,PC9c1-O1b_L13,PC9c1,osimertinib,3.1e-09,M,ceritinib,4e-06,M,63.0,-0.0656,0.07541,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,
HTS018,2017-07-28,PC9c1-O1b,95663.0,L14,PC9c1-O1b_L14,PC9c1,osimertinib,3.1e-09,M,ceritinib,1e-06,M,70.0,0.00993,0.004,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,
HTS018,2017-07-28,PC9c1-O1b,95663.0,L15,PC9c1-O1b_L15,PC9c1,osimertinib,3.1e-09,M,ceritinib,2.5e-07,M,59.0,0.02433,0.00155,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,
HTS018,2017-07-28,PC9c1-O1b,95663.0,L16,PC9c1-O1b_L16,PC9c1,osimertinib,3.1e-09,M,ceritinib,6.3e-08,M,48.0,0.026930000000000003,0.0009,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,
HTS018,2017-07-28,PC9c1-O1b,95663.0,L17,PC9c1-O1b_L17,PC9c1,osimertinib,3.1e-09,M,ceritinib,1.6e-08,M,58.0,0.026060000000000003,0.0009199999999999999,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,
HTS018,2017-07-28,PC9c1-O1b,95663.0,L18,PC9c1-O1b_L18,PC9c1,osimertinib,3.1e-09,M,ceritinib,3.9e-09,M,69.0,0.02951,0.00209,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,0.005890045342295455
HTS018,2017-07-28,PC9c1-O1b,95663.0,L19,PC9c1-O1b_L19,PC9c1,osimertinib,3.1e-09,M,ceritinib,9.800000000000001e-10,M,40.0,0.03492,0.00093,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,0.007549348001735338
HTS018,2017-07-28,PC9c1-O1b,95663.0,L20,PC9c1-O1b_L20,PC9c1,osimertinib,3.1e-09,M,ceritinib,2.4e-10,M,63.0,0.03348,0.00202,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,0.007089625325669556
HTS018,2017-07-28,PC9c1-O1b,95663.0,L21,PC9c1-O1b_L21,PC9c1,osimertinib,3.1e-09,M,ceritinib,6.100000000000001e-11,M,51.0,0.03461,0.00139,PC9c1_osimertinib,PC9c1_osimertinib_ceritinib,0.007440712064154859
HTS018,2017-07-28,PC9c1-O2a,95664.0,E03,PC9c1-O2a_E03,PC9c1,osimertinib,3.1e-09,M,methotrexate,4e-06,M,33.0,0.023540000000000002,0.00213,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,
HTS018,2017-07-28,PC9c1-O2a,95664.0,E04,PC9c1-O2a_E04,PC9c1,osimertinib,3.1e-09,M,methotrexate,1e-06,M,50.0,0.016819999999999998,0.0027600000000000003,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,
HTS018,2017-07-28,PC9c1-O2a,95664.0,E05,PC9c1-O2a_E05,PC9c1,osimertinib,3.1e-09,M,methotrexate,2.5e-07,M,49.0,0.02683,0.00176,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,0.015946055131182277
HTS018,2017-07-28,PC9c1-O2a,95664.0,E06,PC9c1-O2a_E06,PC9c1,osimertinib,3.1e-09,M,methotrexate,6.3e-08,M,78.0,0.02791,0.00135,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,0.011252032124129707
HTS018,2017-07-28,PC9c1-O2a,95664.0,E07,PC9c1-O2a_E07,PC9c1,osimertinib,3.1e-09,M,methotrexate,1.6e-08,M,52.0,0.0304,0.00135,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,0.008874997658683378
HTS018,2017-07-28,PC9c1-O2a,95664.0,E08,PC9c1-O2a_E08,PC9c1,osimertinib,3.1e-09,M,methotrexate,3.9e-09,M,66.0,0.02847,0.00091,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,0.005798315945323179
HTS018,2017-07-28,PC9c1-O2a,95664.0,E09,PC9c1-O2a_E09,PC9c1,osimertinib,3.1e-09,M,methotrexate,9.800000000000001e-10,M,119.0,0.0284,0.0020800000000000003,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,0.005427887574564936
HTS018,2017-07-28,PC9c1-O2a,95664.0,E10,PC9c1-O2a_E10,PC9c1,osimertinib,3.1e-09,M,methotrexate,2.4e-10,M,52.0,0.02738,0.00101,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,0.005032291336228871
HTS018,2017-07-28,PC9c1-O2a,95664.0,E11,PC9c1-O2a_E11,PC9c1,osimertinib,3.1e-09,M,methotrexate,6.100000000000001e-11,M,53.0,0.03127,0.0009400000000000001,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,0.006188838300420144
HTS018,2017-07-28,PC9c1-O2a,95664.0,L13,PC9c1-O2a_L13,PC9c1,osimertinib,3.1e-09,M,olaparib,2e-05,M,52.0,0.01857,0.00229,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,
HTS018,2017-07-28,PC9c1-O2a,95664.0,L14,PC9c1-O2a_L14,PC9c1,osimertinib,3.1e-09,M,olaparib,5e-06,M,56.0,0.02908,0.0016300000000000002,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,
HTS018,2017-07-28,PC9c1-O2a,95664.0,L15,PC9c1-O2a_L15,PC9c1,osimertinib,3.1e-09,M,olaparib,1.2e-06,M,48.0,0.03336,0.0007099999999999999,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,0.010463142511691104
HTS018,2017-07-28,PC9c1-O2a,95664.0,L16,PC9c1-O2a_L16,PC9c1,osimertinib,3.1e-09,M,olaparib,3.1e-07,M,42.0,0.031889999999999995,0.00105,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,0.0058958506192855215
HTS018,2017-07-28,PC9c1-O2a,95664.0,L17,PC9c1-O2a_L17,PC9c1,osimertinib,3.1e-09,M,olaparib,7.8e-08,M,50.0,0.025810000000000003,0.00379,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,
HTS018,2017-07-28,PC9c1-O2a,95664.0,L18,PC9c1-O2a_L18,PC9c1,osimertinib,3.1e-09,M,olaparib,2e-08,M,68.0,0.02695,0.00146,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,
HTS018,2017-07-28,PC9c1-O2a,95664.0,L19,PC9c1-O2a_L19,PC9c1,osimertinib,3.1e-09,M,olaparib,4.9e-09,M,60.0,0.03154,0.00151,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,0.004856689511031462
HTS018,2017-07-28,PC9c1-O2a,95664.0,L20,PC9c1-O2a_L20,PC9c1,osimertinib,3.1e-09,M,olaparib,1.2e-09,M,40.0,0.0275,0.00165,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,
HTS018,2017-07-28,PC9c1-O2a,95664.0,L21,PC9c1-O2a_L21,PC9c1,osimertinib,3.1e-09,M,olaparib,3.1e-10,M,45.0,0.03125,0.0025800000000000003,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,0.00477251524242572
HTS018,2017-07-28,PC9c1-O2b,95665.0,E03,PC9c1-O2b_E03,PC9c1,osimertinib,3.1e-09,M,methotrexate,4e-06,M,69.0,0.01886,0.00148,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,
HTS018,2017-07-28,PC9c1-O2b,95665.0,E04,PC9c1-O2b_E04,PC9c1,osimertinib,3.1e-09,M,methotrexate,1e-06,M,54.0,0.026869999999999998,0.00123,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,0.05156004178915454
HTS018,2017-07-28,PC9c1-O2b,95665.0,E05,PC9c1-O2b_E05,PC9c1,osimertinib,3.1e-09,M,methotrexate,2.5e-07,M,77.0,0.02715,0.00186,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,0.020396897511933406
HTS018,2017-07-28,PC9c1-O2b,95665.0,E06,PC9c1-O2b_E06,PC9c1,osimertinib,3.1e-09,M,methotrexate,6.3e-08,M,70.0,0.026930000000000003,0.00128,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,0.008039894184241902
HTS018,2017-07-28,PC9c1-O2b,95665.0,E07,PC9c1-O2b_E07,PC9c1,osimertinib,3.1e-09,M,methotrexate,1.6e-08,M,70.0,0.03119,0.00128,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,0.009502301702983874
HTS018,2017-07-28,PC9c1-O2b,95665.0,E08,PC9c1-O2b_E08,PC9c1,osimertinib,3.1e-09,M,methotrexate,3.9e-09,M,67.0,0.02762,0.0011,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,0.005412632590099484
HTS018,2017-07-28,PC9c1-O2b,95665.0,E09,PC9c1-O2b_E09,PC9c1,osimertinib,3.1e-09,M,methotrexate,9.800000000000001e-10,M,55.0,0.02918,0.00195,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,0.0056873075425497395
HTS018,2017-07-28,PC9c1-O2b,95665.0,E10,PC9c1-O2b_E10,PC9c1,osimertinib,3.1e-09,M,methotrexate,2.4e-10,M,62.0,0.02895,0.0015400000000000001,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,0.005509744300489346
HTS018,2017-07-28,PC9c1-O2b,95665.0,E11,PC9c1-O2b_E11,PC9c1,osimertinib,3.1e-09,M,methotrexate,6.100000000000001e-11,M,62.0,0.02762,0.00197,PC9c1_osimertinib,PC9c1_osimertinib_methotrexate,0.005089956374003275
HTS018,2017-07-28,PC9c1-O2b,95665.0,L13,PC9c1-O2b_L13,PC9c1,osimertinib,3.1e-09,M,olaparib,2e-05,M,74.0,0.00892,0.0009199999999999999,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,
HTS018,2017-07-28,PC9c1-O2b,95665.0,L14,PC9c1-O2b_L14,PC9c1,osimertinib,3.1e-09,M,olaparib,5e-06,M,63.0,0.0274,0.0010400000000000001,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,
HTS018,2017-07-28,PC9c1-O2b,95665.0,L15,PC9c1-O2b_L15,PC9c1,osimertinib,3.1e-09,M,olaparib,1.2e-06,M,63.0,0.02998,0.0012900000000000001,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,
HTS018,2017-07-28,PC9c1-O2b,95665.0,L16,PC9c1-O2b_L16,PC9c1,osimertinib,3.1e-09,M,olaparib,3.1e-07,M,67.0,0.03132,0.00132,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,0.005579678349816948
HTS018,2017-07-28,PC9c1-O2b,95665.0,L17,PC9c1-O2b_L17,PC9c1,osimertinib,3.1e-09,M,olaparib,7.8e-08,M,61.0,0.028810000000000002,0.0012699999999999999,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,
HTS018,2017-07-28,PC9c1-O2b,95665.0,L18,PC9c1-O2b_L18,PC9c1,osimertinib,3.1e-09,M,olaparib,2e-08,M,58.0,0.027889999999999998,0.00147,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,
HTS018,2017-07-28,PC9c1-O2b,95665.0,L19,PC9c1-O2b_L19,PC9c1,osimertinib,3.1e-09,M,olaparib,4.9e-09,M,64.0,0.03247,0.0017399999999999998,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,0.0050913708003994355
HTS018,2017-07-28,PC9c1-O2b,95665.0,L20,PC9c1-O2b_L20,PC9c1,osimertinib,3.1e-09,M,olaparib,1.2e-09,M,69.0,0.030889999999999997,0.00099,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,0.004686055391238573
HTS018,2017-07-28,PC9c1-O2b,95665.0,L21,PC9c1-O2b_L21,PC9c1,osimertinib,3.1e-09,M,olaparib,3.1e-10,M,58.0,0.03688,0.00117,PC9c1_osimertinib,PC9c1_osimertinib_olaparib,0.0062059452263863646
HTS018,2017-07-28,PC9c1-O3a,95666.0,E13,PC9c1-O3a_E13,PC9c1,osimertinib,3.1e-09,M,panobinostat,4e-07,M,58.0,-0.0069099999999999995,0.0020800000000000003,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,
HTS018,2017-07-28,PC9c1-O3a,95666.0,E14,PC9c1-O3a_E14,PC9c1,osimertinib,3.1e-09,M,panobinostat,1e-07,M,56.0,-0.01481,0.00758,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,
HTS018,2017-07-28,PC9c1-O3a,95666.0,E15,PC9c1-O3a_E15,PC9c1,osimertinib,3.1e-09,M,panobinostat,2.5e-08,M,49.0,-0.00643,0.00297,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,
HTS018,2017-07-28,PC9c1-O3a,95666.0,E16,PC9c1-O3a_E16,PC9c1,osimertinib,3.1e-09,M,panobinostat,6.2e-09,M,44.0,0.02264,0.00196,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.027200833269266575
HTS018,2017-07-28,PC9c1-O3a,95666.0,E17,PC9c1-O3a_E17,PC9c1,osimertinib,3.1e-09,M,panobinostat,1.6e-09,M,60.0,0.03146,0.00249,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.012720903088828853
HTS018,2017-07-28,PC9c1-O3a,95666.0,E18,PC9c1-O3a_E18,PC9c1,osimertinib,3.1e-09,M,panobinostat,3.9e-10,M,57.0,0.03098,0.00162,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.007160206216026059
HTS018,2017-07-28,PC9c1-O3a,95666.0,E19,PC9c1-O3a_E19,PC9c1,osimertinib,3.1e-09,M,panobinostat,9.8e-11,M,62.0,0.028460000000000003,0.0020800000000000003,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.005165381523891392
HTS018,2017-07-28,PC9c1-O3a,95666.0,E20,PC9c1-O3a_E20,PC9c1,osimertinib,3.1e-09,M,panobinostat,2.3999999999999998e-11,M,74.0,0.03157,0.00168,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.005697716306918364
HTS018,2017-07-28,PC9c1-O3a,95666.0,E21,PC9c1-O3a_E21,PC9c1,osimertinib,3.1e-09,M,panobinostat,6.0999999999999995e-12,M,55.0,0.03046,0.0012900000000000001,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.005312302601768059
HTS018,2017-07-28,PC9c1-O3a,95666.0,L13,PC9c1-O3a_L13,PC9c1,osimertinib,3.1e-09,M,mg132,4e-06,M,54.0,-0.0025800000000000003,0.00134,PC9c1_osimertinib,PC9c1_osimertinib_MG132,
HTS018,2017-07-28,PC9c1-O3a,95666.0,L14,PC9c1-O3a_L14,PC9c1,osimertinib,3.1e-09,M,mg132,1e-06,M,55.0,0.02745,0.00202,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.1551557137426075
HTS018,2017-07-28,PC9c1-O3a,95666.0,L15,PC9c1-O3a_L15,PC9c1,osimertinib,3.1e-09,M,mg132,2.5e-07,M,81.0,0.02255,0.00149,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.038793118718995045
HTS018,2017-07-28,PC9c1-O3a,95666.0,L16,PC9c1-O3a_L16,PC9c1,osimertinib,3.1e-09,M,mg132,6.3e-08,M,34.0,0.031330000000000004,0.00139,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.014281419889536302
HTS018,2017-07-28,PC9c1-O3a,95666.0,L17,PC9c1-O3a_L17,PC9c1,osimertinib,3.1e-09,M,mg132,1.6e-08,M,57.0,0.01898,0.00128,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.004573859931668103
HTS018,2017-07-28,PC9c1-O3a,95666.0,L18,PC9c1-O3a_L18,PC9c1,osimertinib,3.1e-09,M,mg132,3.9e-09,M,62.0,0.02965,0.00075,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.004691094672019011
HTS018,2017-07-28,PC9c1-O3a,95666.0,L19,PC9c1-O3a_L19,PC9c1,osimertinib,3.1e-09,M,mg132,9.800000000000001e-10,M,59.0,0.030869999999999998,0.0012900000000000001,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.004451059406445884
HTS018,2017-07-28,PC9c1-O3a,95666.0,L20,PC9c1-O3a_L20,PC9c1,osimertinib,3.1e-09,M,mg132,2.4e-10,M,50.0,0.024669999999999997,0.0017,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.003296048554081443
HTS018,2017-07-28,PC9c1-O3a,95666.0,L21,PC9c1-O3a_L21,PC9c1,osimertinib,3.1e-09,M,mg132,6.100000000000001e-11,M,46.0,0.0242,0.0013,PC9c1_osimertinib,PC9c1_osimertinib_MG132,0.003194306341709854
HTS018,2017-07-28,PC9c1-O3b,95667.0,E13,PC9c1-O3b_E13,PC9c1,osimertinib,3.1e-09,M,panobinostat,4e-07,M,83.0,-0.00936,0.00503,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,
HTS018,2017-07-28,PC9c1-O3b,95667.0,E14,PC9c1-O3b_E14,PC9c1,osimertinib,3.1e-09,M,panobinostat,1e-07,M,62.0,-0.03252,0.04343,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,
HTS018,2017-07-28,PC9c1-O3b,95667.0,E15,PC9c1-O3b_E15,PC9c1,osimertinib,3.1e-09,M,panobinostat,2.5e-08,M,59.0,0.00571,0.00207,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.06612293897563423
HTS018,2017-07-28,PC9c1-O3b,95667.0,E16,PC9c1-O3b_E16,PC9c1,osimertinib,3.1e-09,M,panobinostat,6.2e-09,M,78.0,0.02162,0.0017800000000000001,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.026510078702378547
HTS018,2017-07-28,PC9c1-O3b,95667.0,E17,PC9c1-O3b_E17,PC9c1,osimertinib,3.1e-09,M,panobinostat,1.6e-09,M,33.0,0.0273,0.00086,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.011140266308661361
HTS018,2017-07-28,PC9c1-O3b,95667.0,E18,PC9c1-O3b_E18,PC9c1,osimertinib,3.1e-09,M,panobinostat,3.9e-10,M,56.0,0.02804,0.0015400000000000001,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.0062888573230683
HTS018,2017-07-28,PC9c1-O3b,95667.0,E19,PC9c1-O3b_E19,PC9c1,osimertinib,3.1e-09,M,panobinostat,9.8e-11,M,75.0,0.02885,0.0016300000000000002,PC9c1_osimertinib,PC9c1_osimertinib_panobinostat,0.005271895191684497
