expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,rate,rate.95ci,cld,cld2,loewe
HTS015,2017-06-02,PC9c1-D4b,93971.0,J19,PC9c1-D4b_J19,PC9c1,gw770249x,3.7e-07,M,osimertinib,2e-07,M,0.01004,0.0034100000000000003,PC9c1_GW770249X,PC9c1_GW770249X_2e-07,
HTS015,2017-06-02,PC9c1-D4b,93971.0,J20,PC9c1-D4b_J20,PC9c1,gw770249x,1.23e-07,M,osimertinib,2e-07,M,0.0041,0.0009699999999999999,PC9c1_GW770249X,PC9c1_GW770249X_2e-07,
HTS015,2017-06-02,PC9c1-D4b,93971.0,J21,PC9c1-D4b_J21,PC9c1,gw770249x,4.1100000000000004e-08,M,osimertinib,2e-07,M,0.00607,0.00057,PC9c1_GW770249X,PC9c1_GW770249X_2e-07,
HTS015,2017-06-02,PC9c1-D4b,93971.0,J22,PC9c1-D4b_J22,PC9c1,gw770249x,0.0,M,osimertinib,2e-07,M,0.0112,0.00095,PC9c1_GW770249X,PC9c1_GW770249X_2e-07,
HTS015,2017-06-02,PC9c1-D1a,93964.0,G16,PC9c1-D1a_G16,PC9c1,harringtonine,1e-05,M,osimertinib,0.0,M,-0.013869999999999999,0.00212,PC9c1_Harringtonine,PC9c1_Harringtonine_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,G17,PC9c1-D1a_G17,PC9c1,harringtonine,3.1e-06,M,osimertinib,0.0,M,0.03771,0.0015199999999999999,PC9c1_Harringtonine,PC9c1_Harringtonine_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,G18,PC9c1-D1a_G18,PC9c1,harringtonine,1.11e-06,M,osimertinib,0.0,M,0.03783,0.00155,PC9c1_Harringtonine,PC9c1_Harringtonine_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,G19,PC9c1-D1a_G19,PC9c1,harringtonine,3.7e-07,M,osimertinib,0.0,M,0.03852,0.00078,PC9c1_Harringtonine,PC9c1_Harringtonine_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,G20,PC9c1-D1a_G20,PC9c1,harringtonine,1.23e-07,M,osimertinib,0.0,M,0.0075,0.0020800000000000003,PC9c1_Harringtonine,PC9c1_Harringtonine_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,G21,PC9c1-D1a_G21,PC9c1,harringtonine,4.1100000000000004e-08,M,osimertinib,0.0,M,0.02961,0.0006900000000000001,PC9c1_Harringtonine,PC9c1_Harringtonine_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,G22,PC9c1-D1a_G22,PC9c1,harringtonine,0.0,M,osimertinib,0.0,M,0.03895,0.0011300000000000001,PC9c1_Harringtonine,PC9c1_Harringtonine_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,H16,PC9c1-D1a_H16,PC9c1,harringtonine,1e-05,M,osimertinib,2e-09,M,0.01583,0.00082,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-09,0.891396927738453
HTS015,2017-06-02,PC9c1-D1a,93964.0,H17,PC9c1-D1a_H17,PC9c1,harringtonine,3.1e-06,M,osimertinib,2e-09,M,0.02325,0.00155,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-09,0.3352833864888163
HTS015,2017-06-02,PC9c1-D1a,93964.0,H18,PC9c1-D1a_H18,PC9c1,harringtonine,1.11e-06,M,osimertinib,2e-09,M,0.01985,0.00107,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-09,0.15181944914363066
HTS015,2017-06-02,PC9c1-D1a,93964.0,H19,PC9c1-D1a_H19,PC9c1,harringtonine,3.7e-07,M,osimertinib,2e-09,M,0.02257,0.00126,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-09,0.09671315941294746
HTS015,2017-06-02,PC9c1-D1a,93964.0,H20,PC9c1-D1a_H20,PC9c1,harringtonine,1.23e-07,M,osimertinib,2e-09,M,-0.0028399999999999996,0.00135,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-09,
HTS015,2017-06-02,PC9c1-D1a,93964.0,H21,PC9c1-D1a_H21,PC9c1,harringtonine,4.1100000000000004e-08,M,osimertinib,2e-09,M,0.013280000000000002,0.00062,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-09,0.038629499185309626
HTS015,2017-06-02,PC9c1-D1a,93964.0,H22,PC9c1-D1a_H22,PC9c1,harringtonine,0.0,M,osimertinib,2e-09,M,0.02235,0.00117,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-09,
HTS015,2017-06-02,PC9c1-D1a,93964.0,I16,PC9c1-D1a_I16,PC9c1,harringtonine,1e-05,M,osimertinib,2e-08,M,0.01132,0.00109,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-08,1.1146962292171665
HTS015,2017-06-02,PC9c1-D1a,93964.0,I17,PC9c1-D1a_I17,PC9c1,harringtonine,3.1e-06,M,osimertinib,2e-08,M,0.00745,0.00035,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-08,0.37192159300138994
HTS015,2017-06-02,PC9c1-D1a,93964.0,I18,PC9c1-D1a_I18,PC9c1,harringtonine,1.11e-06,M,osimertinib,2e-08,M,0.01563,0.00143,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-08,0.5257798390065319
HTS015,2017-06-02,PC9c1-D1a,93964.0,I19,PC9c1-D1a_I19,PC9c1,harringtonine,3.7e-07,M,osimertinib,2e-08,M,0.01014,0.00335,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-08,0.2656886295548708
HTS015,2017-06-02,PC9c1-D1a,93964.0,I20,PC9c1-D1a_I20,PC9c1,harringtonine,1.23e-07,M,osimertinib,2e-08,M,-0.00164,0.0006,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-08,
HTS015,2017-06-02,PC9c1-D1a,93964.0,I21,PC9c1-D1a_I21,PC9c1,harringtonine,4.1100000000000004e-08,M,osimertinib,2e-08,M,-0.00374,0.00058,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-08,
HTS015,2017-06-02,PC9c1-D1a,93964.0,I22,PC9c1-D1a_I22,PC9c1,harringtonine,0.0,M,osimertinib,2e-08,M,0.00998,0.00125,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-08,
HTS015,2017-06-02,PC9c1-D1a,93964.0,J16,PC9c1-D1a_J16,PC9c1,harringtonine,1e-05,M,osimertinib,2e-07,M,0.00715,0.0007700000000000001,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-07,1.8427656668874883
HTS015,2017-06-02,PC9c1-D1a,93964.0,J17,PC9c1-D1a_J17,PC9c1,harringtonine,3.1e-06,M,osimertinib,2e-07,M,0.00576,0.00044,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-07,0.39459138800891586
HTS015,2017-06-02,PC9c1-D1a,93964.0,J18,PC9c1-D1a_J18,PC9c1,harringtonine,1.11e-06,M,osimertinib,2e-07,M,0.01096,0.00108,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-07,2.761701360863236
HTS015,2017-06-02,PC9c1-D1a,93964.0,J19,PC9c1-D1a_J19,PC9c1,harringtonine,3.7e-07,M,osimertinib,2e-07,M,0.01121,0.00157,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-07,2.795150596240513
HTS015,2017-06-02,PC9c1-D1a,93964.0,J20,PC9c1-D1a_J20,PC9c1,harringtonine,1.23e-07,M,osimertinib,2e-07,M,0.00921,0.0032600000000000003,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-07,1.9801294545826569
HTS015,2017-06-02,PC9c1-D1a,93964.0,J21,PC9c1-D1a_J21,PC9c1,harringtonine,4.1100000000000004e-08,M,osimertinib,2e-07,M,0.0072900000000000005,0.0017100000000000001,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-07,1.097905163257622
HTS015,2017-06-02,PC9c1-D1a,93964.0,J22,PC9c1-D1a_J22,PC9c1,harringtonine,0.0,M,osimertinib,2e-07,M,0.01708,0.00148,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-07,
HTS015,2017-06-02,PC9c1-D1b,93965.0,G16,PC9c1-D1b_G16,PC9c1,harringtonine,1e-05,M,osimertinib,0.0,M,-0.00762,0.00175,PC9c1_Harringtonine,PC9c1_Harringtonine_0,
HTS015,2017-06-02,PC9c1-D1b,93965.0,G17,PC9c1-D1b_G17,PC9c1,harringtonine,3.1e-06,M,osimertinib,0.0,M,0.035519999999999996,0.0017,PC9c1_Harringtonine,PC9c1_Harringtonine_0,
HTS015,2017-06-02,PC9c1-D1b,93965.0,G18,PC9c1-D1b_G18,PC9c1,harringtonine,1.11e-06,M,osimertinib,0.0,M,0.03664,0.0009,PC9c1_Harringtonine,PC9c1_Harringtonine_0,
HTS015,2017-06-02,PC9c1-D1b,93965.0,G19,PC9c1-D1b_G19,PC9c1,harringtonine,3.7e-07,M,osimertinib,0.0,M,0.036930000000000004,0.00098,PC9c1_Harringtonine,PC9c1_Harringtonine_0,
HTS015,2017-06-02,PC9c1-D1b,93965.0,G20,PC9c1-D1b_G20,PC9c1,harringtonine,1.23e-07,M,osimertinib,0.0,M,0.00757,0.00093,PC9c1_Harringtonine,PC9c1_Harringtonine_0,
HTS015,2017-06-02,PC9c1-D1b,93965.0,G21,PC9c1-D1b_G21,PC9c1,harringtonine,4.1100000000000004e-08,M,osimertinib,0.0,M,0.03462,0.0009199999999999999,PC9c1_Harringtonine,PC9c1_Harringtonine_0,
HTS015,2017-06-02,PC9c1-D1b,93965.0,G22,PC9c1-D1b_G22,PC9c1,harringtonine,0.0,M,osimertinib,0.0,M,0.03877,0.00124,PC9c1_Harringtonine,PC9c1_Harringtonine_0,
HTS015,2017-06-02,PC9c1-D1b,93965.0,H16,PC9c1-D1b_H16,PC9c1,harringtonine,1e-05,M,osimertinib,2e-09,M,0.01994,0.00203,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-09,0.9152417358283811
HTS015,2017-06-02,PC9c1-D1b,93965.0,H17,PC9c1-D1b_H17,PC9c1,harringtonine,3.1e-06,M,osimertinib,2e-09,M,0.02041,0.0014,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-09,0.32473420212218035
HTS015,2017-06-02,PC9c1-D1b,93965.0,H18,PC9c1-D1b_H18,PC9c1,harringtonine,1.11e-06,M,osimertinib,2e-09,M,0.022719999999999997,0.00121,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-09,0.161187172869946
HTS015,2017-06-02,PC9c1-D1b,93965.0,H19,PC9c1-D1b_H19,PC9c1,harringtonine,3.7e-07,M,osimertinib,2e-09,M,0.01931,0.0016,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-09,0.08660597232137253
HTS015,2017-06-02,PC9c1-D1b,93965.0,H20,PC9c1-D1b_H20,PC9c1,harringtonine,1.23e-07,M,osimertinib,2e-09,M,0.0049,0.0007099999999999999,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-09,
HTS015,2017-06-02,PC9c1-D1b,93965.0,H21,PC9c1-D1b_H21,PC9c1,harringtonine,4.1100000000000004e-08,M,osimertinib,2e-09,M,0.013930000000000001,0.0009400000000000001,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-09,0.040900313965355865
HTS015,2017-06-02,PC9c1-D1b,93965.0,H22,PC9c1-D1b_H22,PC9c1,harringtonine,0.0,M,osimertinib,2e-09,M,0.024,0.00137,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-09,
HTS015,2017-06-02,PC9c1-D1b,93965.0,I16,PC9c1-D1b_I16,PC9c1,harringtonine,1e-05,M,osimertinib,2e-08,M,0.00615,0.00082,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-08,0.8605239924964523
HTS015,2017-06-02,PC9c1-D1b,93965.0,I17,PC9c1-D1b_I17,PC9c1,harringtonine,3.1e-06,M,osimertinib,2e-08,M,0.011470000000000001,0.00148,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-08,0.5449349123475038
HTS015,2017-06-02,PC9c1-D1b,93965.0,I18,PC9c1-D1b_I18,PC9c1,harringtonine,1.11e-06,M,osimertinib,2e-08,M,0.006940000000000001,0.00114,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-08,0.1821654349781057
HTS015,2017-06-02,PC9c1-D1b,93965.0,I19,PC9c1-D1b_I19,PC9c1,harringtonine,3.7e-07,M,osimertinib,2e-08,M,0.00813,0.0007,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-08,0.1802066600982415
HTS015,2017-06-02,PC9c1-D1b,93965.0,I20,PC9c1-D1b_I20,PC9c1,harringtonine,1.23e-07,M,osimertinib,2e-08,M,-0.0069099999999999995,0.00168,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-08,
HTS015,2017-06-02,PC9c1-D1b,93965.0,I21,PC9c1-D1b_I21,PC9c1,harringtonine,4.1100000000000004e-08,M,osimertinib,2e-08,M,0.00755,0.0022,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-08,0.1257380015520574
HTS015,2017-06-02,PC9c1-D1b,93965.0,I22,PC9c1-D1b_I22,PC9c1,harringtonine,0.0,M,osimertinib,2e-08,M,0.011890000000000001,0.00103,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-08,
HTS015,2017-06-02,PC9c1-D1b,93965.0,J16,PC9c1-D1b_J16,PC9c1,harringtonine,1e-05,M,osimertinib,2e-07,M,0.00576,0.0013599999999999999,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-07,0.9565641559716669
HTS015,2017-06-02,PC9c1-D1b,93965.0,J17,PC9c1-D1b_J17,PC9c1,harringtonine,3.1e-06,M,osimertinib,2e-07,M,0.007359999999999999,0.0013,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-07,1.3841125816475306
HTS015,2017-06-02,PC9c1-D1b,93965.0,J18,PC9c1-D1b_J18,PC9c1,harringtonine,1.11e-06,M,osimertinib,2e-07,M,0.004220000000000001,0.0009400000000000001,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-07,
HTS015,2017-06-02,PC9c1-D1b,93965.0,J19,PC9c1-D1b_J19,PC9c1,harringtonine,3.7e-07,M,osimertinib,2e-07,M,0.00628,0.00098,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-07,0.5607796579698245
HTS015,2017-06-02,PC9c1-D1b,93965.0,J20,PC9c1-D1b_J20,PC9c1,harringtonine,1.23e-07,M,osimertinib,2e-07,M,-0.004229999999999999,0.0011300000000000001,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-07,
HTS015,2017-06-02,PC9c1-D1b,93965.0,J21,PC9c1-D1b_J21,PC9c1,harringtonine,4.1100000000000004e-08,M,osimertinib,2e-07,M,0.007690000000000001,0.00147,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-07,1.2947384338140697
HTS015,2017-06-02,PC9c1-D1b,93965.0,J22,PC9c1-D1b_J22,PC9c1,harringtonine,0.0,M,osimertinib,2e-07,M,0.00886,0.00235,PC9c1_Harringtonine,PC9c1_Harringtonine_2e-07,
HTS015,2017-06-02,PC9c1-D2a,93966.0,C02,PC9c1-D2a_C02,PC9c1,ivacaftor,1e-05,M,osimertinib,0.0,M,0.03511,0.0011,PC9c1_Ivacaftor,PC9c1_Ivacaftor_0,
HTS015,2017-06-02,PC9c1-D2a,93966.0,C03,PC9c1-D2a_C03,PC9c1,ivacaftor,3.1e-06,M,osimertinib,0.0,M,0.00735,0.00084,PC9c1_Ivacaftor,PC9c1_Ivacaftor_0,
HTS015,2017-06-02,PC9c1-D2a,93966.0,C04,PC9c1-D2a_C04,PC9c1,ivacaftor,1.11e-06,M,osimertinib,0.0,M,0.035210000000000005,0.00057,PC9c1_Ivacaftor,PC9c1_Ivacaftor_0,
HTS015,2017-06-02,PC9c1-D2a,93966.0,C05,PC9c1-D2a_C05,PC9c1,ivacaftor,3.7e-07,M,osimertinib,0.0,M,0.03441,0.00173,PC9c1_Ivacaftor,PC9c1_Ivacaftor_0,
HTS015,2017-06-02,PC9c1-D2a,93966.0,C06,PC9c1-D2a_C06,PC9c1,ivacaftor,1.23e-07,M,osimertinib,0.0,M,0.03638,0.0013800000000000002,PC9c1_Ivacaftor,PC9c1_Ivacaftor_0,
HTS015,2017-06-02,PC9c1-D2a,93966.0,C07,PC9c1-D2a_C07,PC9c1,ivacaftor,4.1100000000000004e-08,M,osimertinib,0.0,M,0.03848,0.0009199999999999999,PC9c1_Ivacaftor,PC9c1_Ivacaftor_0,
HTS015,2017-06-02,PC9c1-D2a,93966.0,C08,PC9c1-D2a_C08,PC9c1,ivacaftor,0.0,M,osimertinib,0.0,M,0.03773,0.00099,PC9c1_Ivacaftor,PC9c1_Ivacaftor_0,
HTS015,2017-06-02,PC9c1-D2a,93966.0,D02,PC9c1-D2a_D02,PC9c1,ivacaftor,1e-05,M,osimertinib,2e-09,M,0.019819999999999997,0.00116,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-09,
HTS015,2017-06-02,PC9c1-D2a,93966.0,D03,PC9c1-D2a_D03,PC9c1,ivacaftor,3.1e-06,M,osimertinib,2e-09,M,0.00944,0.0022600000000000003,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-09,
HTS015,2017-06-02,PC9c1-D2a,93966.0,D04,PC9c1-D2a_D04,PC9c1,ivacaftor,1.11e-06,M,osimertinib,2e-09,M,0.02105,0.00125,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-09,
HTS015,2017-06-02,PC9c1-D2a,93966.0,D05,PC9c1-D2a_D05,PC9c1,ivacaftor,3.7e-07,M,osimertinib,2e-09,M,0.01329,0.00187,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-09,
HTS015,2017-06-02,PC9c1-D2a,93966.0,D06,PC9c1-D2a_D06,PC9c1,ivacaftor,1.23e-07,M,osimertinib,2e-09,M,0.01288,0.0011,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-09,
HTS015,2017-06-02,PC9c1-D2a,93966.0,D07,PC9c1-D2a_D07,PC9c1,ivacaftor,4.1100000000000004e-08,M,osimertinib,2e-09,M,0.01568,0.00091,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-09,
HTS015,2017-06-02,PC9c1-D2a,93966.0,D08,PC9c1-D2a_D08,PC9c1,ivacaftor,0.0,M,osimertinib,2e-09,M,0.01649,0.00201,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-09,
HTS015,2017-06-02,PC9c1-D2a,93966.0,E02,PC9c1-D2a_E02,PC9c1,ivacaftor,1e-05,M,osimertinib,2e-08,M,0.02108,0.00604,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-08,
HTS015,2017-06-02,PC9c1-D2a,93966.0,E03,PC9c1-D2a_E03,PC9c1,ivacaftor,3.1e-06,M,osimertinib,2e-08,M,-0.0082,0.00361,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-08,
HTS015,2017-06-02,PC9c1-D2a,93966.0,E04,PC9c1-D2a_E04,PC9c1,ivacaftor,1.11e-06,M,osimertinib,2e-08,M,0.01647,0.004520000000000001,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-08,
HTS015,2017-06-02,PC9c1-D2a,93966.0,E05,PC9c1-D2a_E05,PC9c1,ivacaftor,3.7e-07,M,osimertinib,2e-08,M,0.0037600000000000003,0.00149,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-08,
HTS015,2017-06-02,PC9c1-D2a,93966.0,E06,PC9c1-D2a_E06,PC9c1,ivacaftor,1.23e-07,M,osimertinib,2e-08,M,0.0049700000000000005,0.0014199999999999998,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-08,
HTS015,2017-06-02,PC9c1-D2a,93966.0,E07,PC9c1-D2a_E07,PC9c1,ivacaftor,4.1100000000000004e-08,M,osimertinib,2e-08,M,0.01087,0.00295,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-08,
HTS015,2017-06-02,PC9c1-D2a,93966.0,E08,PC9c1-D2a_E08,PC9c1,ivacaftor,0.0,M,osimertinib,2e-08,M,0.00868,0.00108,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-08,
HTS015,2017-06-02,PC9c1-D2a,93966.0,F02,PC9c1-D2a_F02,PC9c1,ivacaftor,1e-05,M,osimertinib,2e-07,M,-0.0028,0.0013599999999999999,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-07,
HTS015,2017-06-02,PC9c1-D2a,93966.0,F03,PC9c1-D2a_F03,PC9c1,ivacaftor,3.1e-06,M,osimertinib,2e-07,M,-0.00672,0.00317,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-07,
HTS015,2017-06-02,PC9c1-D2a,93966.0,F04,PC9c1-D2a_F04,PC9c1,ivacaftor,1.11e-06,M,osimertinib,2e-07,M,0.0025399999999999997,0.00121,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-07,
HTS015,2017-06-02,PC9c1-D2a,93966.0,F05,PC9c1-D2a_F05,PC9c1,ivacaftor,3.7e-07,M,osimertinib,2e-07,M,0.00385,0.00124,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-07,
HTS015,2017-06-02,PC9c1-D2a,93966.0,F06,PC9c1-D2a_F06,PC9c1,ivacaftor,1.23e-07,M,osimertinib,2e-07,M,0.008620000000000001,0.00331,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-07,
HTS015,2017-06-02,PC9c1-D2a,93966.0,F07,PC9c1-D2a_F07,PC9c1,ivacaftor,4.1100000000000004e-08,M,osimertinib,2e-07,M,0.00829,0.0027199999999999998,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-07,
HTS015,2017-06-02,PC9c1-D2a,93966.0,F08,PC9c1-D2a_F08,PC9c1,ivacaftor,0.0,M,osimertinib,2e-07,M,0.00532,0.0018800000000000002,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-07,
HTS015,2017-06-02,PC9c1-D2b,93967.0,C02,PC9c1-D2b_C02,PC9c1,ivacaftor,1e-05,M,osimertinib,0.0,M,0.03132,0.0009400000000000001,PC9c1_Ivacaftor,PC9c1_Ivacaftor_0,
HTS015,2017-06-02,PC9c1-D2b,93967.0,C03,PC9c1-D2b_C03,PC9c1,ivacaftor,3.1e-06,M,osimertinib,0.0,M,0.03178,0.00262,PC9c1_Ivacaftor,PC9c1_Ivacaftor_0,
HTS015,2017-06-02,PC9c1-D2b,93967.0,C04,PC9c1-D2b_C04,PC9c1,ivacaftor,1.11e-06,M,osimertinib,0.0,M,0.03807,0.00121,PC9c1_Ivacaftor,PC9c1_Ivacaftor_0,
HTS015,2017-06-02,PC9c1-D2b,93967.0,C05,PC9c1-D2b_C05,PC9c1,ivacaftor,3.7e-07,M,osimertinib,0.0,M,0.03803,0.00105,PC9c1_Ivacaftor,PC9c1_Ivacaftor_0,
HTS015,2017-06-02,PC9c1-D2b,93967.0,C06,PC9c1-D2b_C06,PC9c1,ivacaftor,1.23e-07,M,osimertinib,0.0,M,0.036469999999999995,0.00088,PC9c1_Ivacaftor,PC9c1_Ivacaftor_0,
HTS015,2017-06-02,PC9c1-D2b,93967.0,C07,PC9c1-D2b_C07,PC9c1,ivacaftor,4.1100000000000004e-08,M,osimertinib,0.0,M,0.038810000000000004,0.00135,PC9c1_Ivacaftor,PC9c1_Ivacaftor_0,
HTS015,2017-06-02,PC9c1-D2b,93967.0,C08,PC9c1-D2b_C08,PC9c1,ivacaftor,0.0,M,osimertinib,0.0,M,0.039189999999999996,0.0008300000000000001,PC9c1_Ivacaftor,PC9c1_Ivacaftor_0,
HTS015,2017-06-02,PC9c1-D2b,93967.0,D02,PC9c1-D2b_D02,PC9c1,ivacaftor,1e-05,M,osimertinib,2e-09,M,0.014480000000000002,0.0013,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-09,
HTS015,2017-06-02,PC9c1-D2b,93967.0,D03,PC9c1-D2b_D03,PC9c1,ivacaftor,3.1e-06,M,osimertinib,2e-09,M,0.011729999999999999,0.0018,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-09,
HTS015,2017-06-02,PC9c1-D2b,93967.0,D04,PC9c1-D2b_D04,PC9c1,ivacaftor,1.11e-06,M,osimertinib,2e-09,M,0.01793,0.0011099999999999999,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-09,
HTS015,2017-06-02,PC9c1-D2b,93967.0,D05,PC9c1-D2b_D05,PC9c1,ivacaftor,3.7e-07,M,osimertinib,2e-09,M,0.01745,0.00118,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-09,
HTS015,2017-06-02,PC9c1-D2b,93967.0,D06,PC9c1-D2b_D06,PC9c1,ivacaftor,1.23e-07,M,osimertinib,2e-09,M,0.01703,0.00088,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-09,
HTS015,2017-06-02,PC9c1-D2b,93967.0,D07,PC9c1-D2b_D07,PC9c1,ivacaftor,4.1100000000000004e-08,M,osimertinib,2e-09,M,0.017669999999999998,0.00108,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-09,
HTS015,2017-06-02,PC9c1-D2b,93967.0,D08,PC9c1-D2b_D08,PC9c1,ivacaftor,0.0,M,osimertinib,2e-09,M,0.01934,0.0008900000000000001,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-09,
HTS015,2017-06-02,PC9c1-D2b,93967.0,E02,PC9c1-D2b_E02,PC9c1,ivacaftor,1e-05,M,osimertinib,2e-08,M,0.0069700000000000005,0.00245,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-08,
HTS015,2017-06-02,PC9c1-D2b,93967.0,E03,PC9c1-D2b_E03,PC9c1,ivacaftor,3.1e-06,M,osimertinib,2e-08,M,0.00807,0.00367,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-08,
HTS015,2017-06-02,PC9c1-D2b,93967.0,E04,PC9c1-D2b_E04,PC9c1,ivacaftor,1.11e-06,M,osimertinib,2e-08,M,0.00549,0.00103,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-08,
HTS015,2017-06-02,PC9c1-D2b,93967.0,E05,PC9c1-D2b_E05,PC9c1,ivacaftor,3.7e-07,M,osimertinib,2e-08,M,0.00624,0.0018899999999999998,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-08,
HTS015,2017-06-02,PC9c1-D2b,93967.0,E06,PC9c1-D2b_E06,PC9c1,ivacaftor,1.23e-07,M,osimertinib,2e-08,M,0.00818,0.00106,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-08,
HTS015,2017-06-02,PC9c1-D2b,93967.0,E07,PC9c1-D2b_E07,PC9c1,ivacaftor,4.1100000000000004e-08,M,osimertinib,2e-08,M,0.0084,0.00088,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-08,
HTS015,2017-06-02,PC9c1-D2b,93967.0,E08,PC9c1-D2b_E08,PC9c1,ivacaftor,0.0,M,osimertinib,2e-08,M,0.00894,0.0015,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-08,
HTS015,2017-06-02,PC9c1-D2b,93967.0,F02,PC9c1-D2b_F02,PC9c1,ivacaftor,1e-05,M,osimertinib,2e-07,M,0.011470000000000001,0.00807,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-07,
HTS015,2017-06-02,PC9c1-D2b,93967.0,F03,PC9c1-D2b_F03,PC9c1,ivacaftor,3.1e-06,M,osimertinib,2e-07,M,0.00745,0.00609,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-07,
HTS015,2017-06-02,PC9c1-D2b,93967.0,F04,PC9c1-D2b_F04,PC9c1,ivacaftor,1.11e-06,M,osimertinib,2e-07,M,0.00421,0.0007599999999999999,PC9c1_Ivacaftor,PC9c1_Ivacaftor_2e-07,
