,expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,ch2posfrac,per_via,per_via_std
50006,HTS018,2017-07-28,PC9c1-O4b,95641,N09,PC9c1-O4b_N09,PC9c1,-14.9,osimertinib,2e-10,M,buparlisib,9.8e-10,M,41,0,2017-07-28 00:06:33,41,0.0,0.328996679432,0.0224983999778
50007,HTS018,2017-07-28,PC9c1-O4b,95641,O09,PC9c1-O4b_O09,PC9c1,-14.9,osimertinib,0.0,M,buparlisib,9.8e-10,M,45,0,2017-07-28 00:06:33,45,0.0,0.561438699918,0.0383939207398
50008,HTS018,2017-07-28,PC9c1-O4b,95641,O10,PC9c1-O4b_O10,PC9c1,-14.9,osimertinib,0.0,M,buparlisib,2.4e-10,M,35,0,2017-07-28 00:06:33,35,0.0,0.70886503636,0.0484756537539
50009,HTS018,2017-07-28,PC9c1-O4b,95641,N10,PC9c1-O4b_N10,PC9c1,-14.9,osimertinib,2e-10,M,buparlisib,2.4e-10,M,40,0,2017-07-28 00:06:33,40,0.0,0.379185533797,0.025930558995
50010,HTS018,2017-07-28,PC9c1-O4b,95641,M10,PC9c1-O4b_M10,PC9c1,-14.9,osimertinib,7.8e-10,M,buparlisib,2.4e-10,M,51,0,2017-07-28 00:06:33,51,0.0,0.364820356821,0.0249481980243
50011,HTS018,2017-07-28,PC9c1-O4b,95641,L10,PC9c1-O4b_L10,PC9c1,-14.9,osimertinib,3.1e-09,M,buparlisib,2.4e-10,M,35,0,2017-07-28 00:06:33,35,0.0,0.5368767662,0.0367142557354
50012,HTS018,2017-07-28,PC9c1-O4b,95641,K10,PC9c1-O4b_K10,PC9c1,-14.9,osimertinib,1.2e-08,M,buparlisib,2.4e-10,M,49,0,2017-07-28 00:06:33,49,0.0,0.269703535013,0.0184436451354
50013,HTS018,2017-07-28,PC9c1-O4b,95641,J10,PC9c1-O4b_J10,PC9c1,-14.9,osimertinib,5e-08,M,buparlisib,2.4e-10,M,45,0,2017-07-28 00:06:33,45,0.0,0.239067663886,0.0163486146218
50014,HTS018,2017-07-28,PC9c1-O4b,95641,I10,PC9c1-O4b_I10,PC9c1,-14.9,osimertinib,2e-07,M,buparlisib,2.4e-10,M,41,0,2017-07-28 00:06:33,41,0.0,0.275064003458,0.0188102201517
50015,HTS018,2017-07-28,PC9c1-O4b,95641,H10,PC9c1-O4b_H10,PC9c1,-14.9,osimertinib,0.0,M,tanespimycin,2.4e-10,M,53,1,2017-07-28 00:06:33,53,0.0188679245283,0.927558274552,0.0634309656244
50016,HTS018,2017-07-28,PC9c1-O4b,95641,G10,PC9c1-O4b_G10,PC9c1,-14.9,osimertinib,2e-10,M,tanespimycin,2.4e-10,M,48,1,2017-07-28 00:06:33,48,0.0208333333333,0.598437961719,0.0409241109908
50017,HTS018,2017-07-28,PC9c1-O4b,95641,F10,PC9c1-O4b_F10,PC9c1,-14.9,osimertinib,7.8e-10,M,tanespimycin,2.4e-10,M,42,0,2017-07-28 00:06:33,42,0.0,0.725119670582,0.0495872250404
50018,HTS018,2017-07-28,PC9c1-O4b,95641,E10,PC9c1-O4b_E10,PC9c1,-14.9,osimertinib,3.1e-09,M,tanespimycin,2.4e-10,M,53,0,2017-07-28 00:06:33,53,0.0,0.528219428058,0.0361222246651
50019,HTS018,2017-07-28,PC9c1-O4b,95641,D10,PC9c1-O4b_D10,PC9c1,-14.9,osimertinib,1.2e-08,M,tanespimycin,2.4e-10,M,29,0,2017-07-28 00:06:33,29,0.0,0.535028923235,0.0365878912074
50020,HTS018,2017-07-28,PC9c1-O4b,95641,C10,PC9c1-O4b_C10,PC9c1,-14.9,osimertinib,5e-08,M,tanespimycin,2.4e-10,M,48,0,2017-07-28 00:06:33,48,0.0,0.321379676521,0.0219775121122
50021,HTS018,2017-07-28,PC9c1-O4b,95641,B10,PC9c1-O4b_B10,PC9c1,-14.9,osimertinib,2e-07,M,tanespimycin,2.4e-10,M,44,0,2017-07-28 00:06:33,44,0.0,0.353429786559,0.0241692551907
50022,HTS018,2017-07-28,PC9c1-O4b,95641,B11,PC9c1-O4b_B11,PC9c1,-14.9,osimertinib,2e-07,M,tanespimycin,6.1e-11,M,45,0,2017-07-28 00:06:33,45,0.0,0.335350539291,0.0229329079515
50023,HTS018,2017-07-28,PC9c1-O4b,95641,C11,PC9c1-O4b_C11,PC9c1,-14.9,osimertinib,5e-08,M,tanespimycin,6.1e-11,M,37,0,2017-07-28 00:06:33,37,0.0,0.313533935016,0.0214409819844
50024,HTS018,2017-07-28,PC9c1-O4b,95641,D11,PC9c1-O4b_D11,PC9c1,-14.9,osimertinib,1.2e-08,M,tanespimycin,6.1e-11,M,32,0,2017-07-28 00:06:33,32,0.0,0.463789211024,0.0317161717043
50025,HTS018,2017-07-28,PC9c1-O4b,95641,E11,PC9c1-O4b_E11,PC9c1,-14.9,osimertinib,3.1e-09,M,tanespimycin,6.1e-11,M,40,0,2017-07-28 00:06:33,40,0.0,0.650824180946,0.0445065365506
50026,HTS018,2017-07-28,PC9c1-O4b,95641,F11,PC9c1-O4b_F11,PC9c1,-14.9,osimertinib,7.8e-10,M,tanespimycin,6.1e-11,M,43,0,2017-07-28 00:06:33,43,0.0,0.629263061156,0.0430320818605
50027,HTS018,2017-07-28,PC9c1-O4b,95641,G11,PC9c1-O4b_G11,PC9c1,-14.9,osimertinib,2e-10,M,tanespimycin,6.1e-11,M,52,0,2017-07-28 00:06:33,52,0.0,0.508042588841,0.0347424338423
50028,HTS018,2017-07-28,PC9c1-O4b,95641,H11,PC9c1-O4b_H11,PC9c1,-14.9,osimertinib,0.0,M,tanespimycin,6.1e-11,M,35,1,2017-07-28 00:06:33,35,0.0285714285714,0.690593390801,0.0472261493797
50029,HTS018,2017-07-28,PC9c1-O4b,95641,I11,PC9c1-O4b_I11,PC9c1,-14.9,osimertinib,2e-07,M,buparlisib,6.1e-11,M,45,0,2017-07-28 00:06:33,45,0.0,0.236665529596,0.0161843449454
50030,HTS018,2017-07-28,PC9c1-O4b,95641,J11,PC9c1-O4b_J11,PC9c1,-14.9,osimertinib,5e-08,M,buparlisib,6.1e-11,M,44,0,2017-07-28 00:06:33,44,0.0,0.277454906533,0.0189737217827
50031,HTS018,2017-07-28,PC9c1-O4b,95641,K11,PC9c1-O4b_K11,PC9c1,-14.9,osimertinib,1.2e-08,M,buparlisib,6.1e-11,M,34,0,2017-07-28 00:06:33,34,0.0,0.303987828334,0.0207881725799
50032,HTS018,2017-07-28,PC9c1-O4b,95641,L11,PC9c1-O4b_L11,PC9c1,-14.9,osimertinib,3.1e-09,M,buparlisib,6.1e-11,M,34,0,2017-07-28 00:06:33,34,0.0,0.43901165709,0.0300217615363
50033,HTS018,2017-07-28,PC9c1-O4b,95641,M11,PC9c1-O4b_M11,PC9c1,-14.9,osimertinib,7.8e-10,M,buparlisib,6.1e-11,M,42,1,2017-07-28 00:06:33,42,0.0238095238095,0.506468058657,0.0346347597773
50034,HTS018,2017-07-28,PC9c1-O4b,95641,N11,PC9c1-O4b_N11,PC9c1,-14.9,osimertinib,2e-10,M,buparlisib,6.1e-11,M,33,0,2017-07-28 00:06:33,33,0.0,0.444397316575,0.030390059239
50035,HTS018,2017-07-28,PC9c1-O4b,95641,O11,PC9c1-O4b_O11,PC9c1,-14.9,osimertinib,0.0,M,buparlisib,6.1e-11,M,58,0,2017-07-28 00:06:33,58,0.0,0.598596447877,0.0409349490484
50036,HTS018,2017-07-28,PC9c1-O4b,95641,O12,PC9c1-O4b_O12,PC9c1,-14.9,control,0.0,M,control,0.0,M,38,0,2017-07-28 00:06:33,38,0.0,1.08482173348,0.0741854091252
50037,HTS018,2017-07-28,PC9c1-O4b,95641,N12,PC9c1-O4b_N12,PC9c1,-14.9,osimertinib,2e-10,M,control,0.0,M,28,0,2017-07-28 00:06:33,28,0.0,0.700249873087,0.0478865068071
50038,HTS018,2017-07-28,PC9c1-O4b,95641,M12,PC9c1-O4b_M12,PC9c1,-14.9,osimertinib,7.8e-10,M,control,0.0,M,39,0,2017-07-28 00:06:33,39,0.0,0.616695662749,0.0421726617699
50039,HTS018,2017-07-28,PC9c1-O4b,95641,L12,PC9c1-O4b_L12,PC9c1,-14.9,osimertinib,3.1e-09,M,control,0.0,M,32,0,2017-07-28 00:06:33,32,0.0,0.688478896546,0.0470815499339
50040,HTS018,2017-07-28,PC9c1-O4b,95641,K12,PC9c1-O4b_K12,PC9c1,-14.9,osimertinib,1.2e-08,M,control,0.0,M,42,0,2017-07-28 00:06:33,42,0.0,0.409830666236,0.0280262228423
50041,HTS018,2017-07-28,PC9c1-O4b,95641,J12,PC9c1-O4b_J12,PC9c1,-14.9,osimertinib,5e-08,M,control,0.0,M,41,0,2017-07-28 00:06:33,41,0.0,0.364811288808,0.0249475779093
50042,HTS018,2017-07-28,PC9c1-O4b,95641,I12,PC9c1-O4b_I12,PC9c1,-14.9,osimertinib,2e-07,M,control,0.0,M,29,0,2017-07-28 00:06:33,29,0.0,0.361535218705,0.0247235442331
50043,HTS018,2017-07-28,PC9c1-O4b,95641,H12,PC9c1-O4b_H12,PC9c1,-14.9,control,0.0,M,control,0.0,M,47,0,2017-07-28 00:06:33,47,0.0,0.926010640872,0.0633251308737
50044,HTS018,2017-07-28,PC9c1-O4b,95641,G12,PC9c1-O4b_G12,PC9c1,-14.9,osimertinib,2e-10,M,control,0.0,M,47,0,2017-07-28 00:06:33,47,0.0,0.732454997859,0.0500888505502
50045,HTS018,2017-07-28,PC9c1-O4b,95641,F12,PC9c1-O4b_F12,PC9c1,-14.9,osimertinib,7.8e-10,M,control,0.0,M,43,0,2017-07-28 00:06:33,43,0.0,0.603989849277,0.041303776181
50046,HTS018,2017-07-28,PC9c1-O4b,95641,E12,PC9c1-O4b_E12,PC9c1,-14.9,osimertinib,3.1e-09,M,control,0.0,M,37,0,2017-07-28 00:06:33,37,0.0,0.781351061035,0.053432602191
50047,HTS018,2017-07-28,PC9c1-O4b,95641,D12,PC9c1-O4b_D12,PC9c1,-14.9,osimertinib,1.2e-08,M,control,0.0,M,38,1,2017-07-28 00:06:33,38,0.0263157894737,0.446392445943,0.0305264959307
50048,HTS018,2017-07-28,PC9c1-O4b,95641,C12,PC9c1-O4b_C12,PC9c1,-14.9,osimertinib,5e-08,M,control,0.0,M,37,0,2017-07-28 00:06:33,37,0.0,0.403465993226,0.0275909754126
50049,HTS018,2017-07-28,PC9c1-O4b,95641,B12,PC9c1-O4b_B12,PC9c1,-14.9,osimertinib,2e-07,M,control,0.0,M,37,0,2017-07-28 00:06:33,37,0.0,0.351335050461,0.0240260069042
50050,HTS018,2017-07-28,PC9c1-O4b,95641,B13,PC9c1-O4b_B13,PC9c1,-14.9,osimertinib,2e-07,M,cabozantinib,4e-06,M,48,0,2017-07-28 00:06:33,48,0.0,0.119681401806,0.00818439885893
50051,HTS018,2017-07-28,PC9c1-O4b,95641,C13,PC9c1-O4b_C13,PC9c1,-14.9,osimertinib,5e-08,M,cabozantinib,4e-06,M,32,0,2017-07-28 00:06:33,32,0.0,0.24174268931,0.0165315459268
50052,HTS018,2017-07-28,PC9c1-O4b,95641,D13,PC9c1-O4b_D13,PC9c1,-14.9,osimertinib,1.2e-08,M,cabozantinib,4e-06,M,44,0,2017-07-28 00:06:33,44,0.0,0.257167708302,0.0175863840716
50053,HTS018,2017-07-28,PC9c1-O4b,95641,E13,PC9c1-O4b_E13,PC9c1,-14.9,osimertinib,3.1e-09,M,cabozantinib,4e-06,M,26,0,2017-07-28 00:06:33,26,0.0,0.321396267886,0.0219786467109
50054,HTS018,2017-07-28,PC9c1-O4b,95641,F13,PC9c1-O4b_F13,PC9c1,-14.9,osimertinib,7.8e-10,M,cabozantinib,4e-06,M,48,0,2017-07-28 00:06:33,48,0.0,0.397276398364,0.0271677006819
50055,HTS018,2017-07-28,PC9c1-O4b,95641,G13,PC9c1-O4b_G13,PC9c1,-14.9,osimertinib,2e-10,M,cabozantinib,4e-06,M,31,0,2017-07-28 00:06:33,31,0.0,0.375559285058,0.0256825783932
50056,HTS018,2017-07-28,PC9c1-O4b,95641,H13,PC9c1-O4b_H13,PC9c1,-14.9,osimertinib,0.0,M,cabozantinib,4e-06,M,47,0,2017-07-28 00:06:33,47,0.0,0.449578506308,0.0307443743013
50057,HTS018,2017-07-28,PC9c1-O4b,95641,I13,PC9c1-O4b_I13,PC9c1,-14.9,osimertinib,2e-07,M,carfilzomib,4e-06,M,47,1,2017-07-28 00:06:33,47,0.0212765957447,0.0998557442773,0.00682862355545
50058,HTS018,2017-07-28,PC9c1-O4b,95641,J13,PC9c1-O4b_J13,PC9c1,-14.9,osimertinib,5e-08,M,carfilzomib,4e-06,M,44,0,2017-07-28 00:06:33,44,0.0,0.0839902327055,0.00574366237647
50059,HTS018,2017-07-28,PC9c1-O4b,95641,K13,PC9c1-O4b_K13,PC9c1,-14.9,osimertinib,1.2e-08,M,carfilzomib,4e-06,M,48,0,2017-07-28 00:06:33,48,0.0,0.069613079265,0.00476048239665
50060,HTS018,2017-07-28,PC9c1-O4b,95641,L13,PC9c1-O4b_L13,PC9c1,-14.9,osimertinib,3.1e-09,M,carfilzomib,4e-06,M,39,0,2017-07-28 00:06:33,39,0.0,0.108789320819,0.0074395451569
50061,HTS018,2017-07-28,PC9c1-O4b,95641,M13,PC9c1-O4b_M13,PC9c1,-14.9,osimertinib,7.8e-10,M,carfilzomib,4e-06,M,29,0,2017-07-28 00:06:33,29,0.0,0.111085714536,0.00759658377637
50062,HTS018,2017-07-28,PC9c1-O4b,95641,N13,PC9c1-O4b_N13,PC9c1,-14.9,osimertinib,2e-10,M,carfilzomib,4e-06,M,47,0,2017-07-28 00:06:33,47,0.0,0.0732202781623,0.0050071602772
50063,HTS018,2017-07-28,PC9c1-O4b,95641,O13,PC9c1-O4b_O13,PC9c1,-14.9,osimertinib,0.0,M,carfilzomib,4e-06,M,42,0,2017-07-28 00:06:33,42,0.0,0.10992570129,0.00751725640434
50064,HTS018,2017-07-28,PC9c1-O4b,95641,O14,PC9c1-O4b_O14,PC9c1,-14.9,osimertinib,0.0,M,carfilzomib,1e-06,M,30,0,2017-07-28 00:06:33,30,0.0,0.118232897235,0.00808534304093
50065,HTS018,2017-07-28,PC9c1-O4b,95641,N14,PC9c1-O4b_N14,PC9c1,-14.9,osimertinib,2e-10,M,carfilzomib,1e-06,M,45,0,2017-07-28 00:06:33,45,0.0,0.0555925632101,0.0038016910233
50066,HTS018,2017-07-28,PC9c1-O4b,95641,M14,PC9c1-O4b_M14,PC9c1,-14.9,osimertinib,7.8e-10,M,carfilzomib,1e-06,M,45,0,2017-07-28 00:06:33,45,0.0,0.0608123474864,0.00415864536901
50067,HTS018,2017-07-28,PC9c1-O4b,95641,L14,PC9c1-O4b_L14,PC9c1,-14.9,osimertinib,3.1e-09,M,carfilzomib,1e-06,M,55,0,2017-07-28 00:06:33,55,0.0,0.0434671105317,0.00297249334039
50068,HTS018,2017-07-28,PC9c1-O4b,95641,K14,PC9c1-O4b_K14,PC9c1,-14.9,osimertinib,1.2e-08,M,carfilzomib,1e-06,M,36,0,2017-07-28 00:06:33,36,0.0,0.0858028824026,0.00586762021695
50069,HTS018,2017-07-28,PC9c1-O4b,95641,J14,PC9c1-O4b_J14,PC9c1,-14.9,osimertinib,5e-08,M,carfilzomib,1e-06,M,47,0,2017-07-28 00:06:33,47,0.0,0.0776300604866,0.00530872273284
50070,HTS018,2017-07-28,PC9c1-O4b,95641,I14,PC9c1-O4b_I14,PC9c1,-14.9,osimertinib,2e-07,M,carfilzomib,1e-06,M,40,0,2017-07-28 00:06:33,40,0.0,0.067066760943,0.00458635271188
50071,HTS018,2017-07-28,PC9c1-O4b,95641,H14,PC9c1-O4b_H14,PC9c1,-14.9,osimertinib,0.0,M,cabozantinib,1e-06,M,49,0,2017-07-28 00:06:33,49,0.0,0.673713492306,0.0460718194679
50072,HTS018,2017-07-28,PC9c1-O4b,95641,G14,PC9c1-O4b_G14,PC9c1,-14.9,osimertinib,2e-10,M,cabozantinib,1e-06,M,43,0,2017-07-28 00:06:33,43,0.0,0.633353511366,0.0433118068263
50073,HTS018,2017-07-28,PC9c1-O4b,95641,F14,PC9c1-O4b_F14,PC9c1,-14.9,osimertinib,7.8e-10,M,cabozantinib,1e-06,M,32,0,2017-07-28 00:06:33,32,0.0,0.712626975202,0.0487329135077
50074,HTS018,2017-07-28,PC9c1-O4b,95641,E14,PC9c1-O4b_E14,PC9c1,-14.9,osimertinib,3.1e-09,M,cabozantinib,1e-06,M,27,0,2017-07-28 00:06:33,27,0.0,0.590767178956,0.0403995453962
50075,HTS018,2017-07-28,PC9c1-O4b,95641,D14,PC9c1-O4b_D14,PC9c1,-14.9,osimertinib,1.2e-08,M,cabozantinib,1e-06,M,41,0,2017-07-28 00:06:33,41,0.0,0.498372211576,0.0340811262084
50076,HTS018,2017-07-28,PC9c1-O4b,95641,C14,PC9c1-O4b_C14,PC9c1,-14.9,osimertinib,5e-08,M,cabozantinib,1e-06,M,28,0,2017-07-28 00:06:33,28,0.0,0.371492368054,0.025404462743
50077,HTS018,2017-07-28,PC9c1-O4b,95641,B14,PC9c1-O4b_B14,PC9c1,-14.9,osimertinib,2e-07,M,cabozantinib,1e-06,M,31,0,2017-07-28 00:06:33,31,0.0,1.63273832151,0.111654621803
50078,HTS018,2017-07-28,PC9c1-O4b,95641,B15,PC9c1-O4b_B15,PC9c1,-14.9,osimertinib,2e-07,M,cabozantinib,2.5e-07,M,29,0,2017-07-28 00:06:33,29,0.0,0.372554301267,0.0254770829232
50079,HTS018,2017-07-28,PC9c1-O4b,95641,C15,PC9c1-O4b_C15,PC9c1,-14.9,osimertinib,5e-08,M,cabozantinib,2.5e-07,M,57,1,2017-07-28 00:06:33,57,0.0175438596491,0.305309310388,0.0208785419778
50080,HTS018,2017-07-28,PC9c1-O4b,95641,D15,PC9c1-O4b_D15,PC9c1,-14.9,osimertinib,1.2e-08,M,cabozantinib,2.5e-07,M,34,0,2017-07-28 00:06:33,34,0.0,0.452032526113,0.0309121921626
50081,HTS018,2017-07-28,PC9c1-O4b,95641,E15,PC9c1-O4b_E15,PC9c1,-14.9,osimertinib,3.1e-09,M,cabozantinib,2.5e-07,M,42,0,2017-07-28 00:06:33,42,0.0,0.481793350868,0.032947382731
50082,HTS018,2017-07-28,PC9c1-O4b,95641,F15,PC9c1-O4b_F15,PC9c1,-14.9,osimertinib,7.8e-10,M,cabozantinib,2.5e-07,M,53,0,2017-07-28 00:06:33,53,0.0,0.551784269574,0.0377337036343
50083,HTS018,2017-07-28,PC9c1-O4b,95641,G15,PC9c1-O4b_G15,PC9c1,-14.9,osimertinib,2e-10,M,cabozantinib,2.5e-07,M,39,0,2017-07-28 00:06:33,39,0.0,0.706073352597,0.0482847447817
50084,HTS018,2017-07-28,PC9c1-O4b,95641,H15,PC9c1-O4b_H15,PC9c1,-14.9,osimertinib,0.0,M,cabozantinib,2.5e-07,M,47,0,2017-07-28 00:06:33,47,0.0,0.837216449095,0.0572529503102
50085,HTS018,2017-07-28,PC9c1-O4b,95641,I15,PC9c1-O4b_I15,PC9c1,-14.9,osimertinib,2e-07,M,carfilzomib,2.5e-07,M,46,0,2017-07-28 00:06:33,46,0.0,0.056939687608,0.00389381396988
50086,HTS018,2017-07-28,PC9c1-O4b,95641,J15,PC9c1-O4b_J15,PC9c1,-14.9,osimertinib,5e-08,M,carfilzomib,2.5e-07,M,41,0,2017-07-28 00:06:33,41,0.0,0.0576145078047,0.0039399614712
50087,HTS018,2017-07-28,PC9c1-O4b,95641,K15,PC9c1-O4b_K15,PC9c1,-14.9,osimertinib,1.2e-08,M,carfilzomib,2.5e-07,M,31,0,2017-07-28 00:06:33,31,0.0,0.0940486184788,0.00643150392749
50088,HTS018,2017-07-28,PC9c1-O4b,95641,L15,PC9c1-O4b_L15,PC9c1,-14.9,osimertinib,3.1e-09,M,carfilzomib,2.5e-07,M,38,0,2017-07-28 00:06:33,38,0.0,0.0736042877242,0.0050334207268
50089,HTS018,2017-07-28,PC9c1-O4b,95641,M15,PC9c1-O4b_M15,PC9c1,-14.9,osimertinib,7.8e-10,M,carfilzomib,2.5e-07,M,39,0,2017-07-28 00:06:33,39,0.0,0.099266724133,0.00678834348082
50090,HTS018,2017-07-28,PC9c1-O4b,95641,N15,PC9c1-O4b_N15,PC9c1,-14.9,osimertinib,2e-10,M,carfilzomib,2.5e-07,M,39,0,2017-07-28 00:06:33,39,0.0,0.0670587786629,0.00458580684458
50091,HTS018,2017-07-28,PC9c1-O4b,95641,O15,PC9c1-O4b_O15,PC9c1,-14.9,osimertinib,0.0,M,carfilzomib,2.5e-07,M,26,0,2017-07-28 00:06:33,26,0.0,0.179231128749,0.0122567000677
50092,HTS018,2017-07-28,PC9c1-O4b,95641,O16,PC9c1-O4b_O16,PC9c1,-14.9,osimertinib,0.0,M,carfilzomib,6.3e-08,M,30,0,2017-07-28 00:06:33,30,0.0,0.148742765245,0.0101717568459
50093,HTS018,2017-07-28,PC9c1-O4b,95641,N16,PC9c1-O4b_N16,PC9c1,-14.9,osimertinib,2e-10,M,carfilzomib,6.3e-08,M,38,0,2017-07-28 00:06:33,38,0.0,0.0902516751573,0.00617185039637
50094,HTS018,2017-07-28,PC9c1-O4b,95641,M16,PC9c1-O4b_M16,PC9c1,-14.9,osimertinib,7.8e-10,M,carfilzomib,6.3e-08,M,34,0,2017-07-28 00:06:33,34,0.0,0.109433144168,0.00748357294235
50095,HTS018,2017-07-28,PC9c1-O4b,95641,L16,PC9c1-O4b_L16,PC9c1,-14.9,osimertinib,3.1e-09,M,carfilzomib,6.3e-08,M,35,0,2017-07-28 00:06:33,35,0.0,0.108951710587,0.00745065016243
50096,HTS018,2017-07-28,PC9c1-O4b,95641,K16,PC9c1-O4b_K16,PC9c1,-14.9,osimertinib,1.2e-08,M,carfilzomib,6.3e-08,M,29,0,2017-07-28 00:06:33,29,0.0,0.0971096564707,0.00664083265751
50097,HTS018,2017-07-28,PC9c1-O4b,95641,J16,PC9c1-O4b_J16,PC9c1,-14.9,osimertinib,5e-08,M,carfilzomib,6.3e-08,M,37,0,2017-07-28 00:06:33,37,0.0,0.0838283974991,0.00573259529455
50098,HTS018,2017-07-28,PC9c1-O4b,95641,I16,PC9c1-O4b_I16,PC9c1,-14.9,osimertinib,2e-07,M,carfilzomib,6.3e-08,M,44,0,2017-07-28 00:06:33,44,0.0,0.096381754084,0.00659105513675
50099,HTS018,2017-07-28,PC9c1-O4b,95641,H16,PC9c1-O4b_H16,PC9c1,-14.9,osimertinib,0.0,M,cabozantinib,6.3e-08,M,41,0,2017-07-28 00:06:33,41,0.0,0.855048540722,0.0584723958394
50100,HTS018,2017-07-28,PC9c1-O4b,95641,G16,PC9c1-O4b_G16,PC9c1,-14.9,osimertinib,2e-10,M,cabozantinib,6.3e-08,M,58,0,2017-07-28 00:06:33,58,0.0,0.585855068813,0.0400636313107
50101,HTS018,2017-07-28,PC9c1-O4b,95641,F16,PC9c1-O4b_F16,PC9c1,-14.9,osimertinib,7.8e-10,M,cabozantinib,6.3e-08,M,27,0,2017-07-28 00:06:33,27,0.0,1.13989395781,0.0779515168341
50102,HTS018,2017-07-28,PC9c1-O4b,95641,E16,PC9c1-O4b_E16,PC9c1,-14.9,osimertinib,3.1e-09,M,cabozantinib,6.3e-08,M,52,1,2017-07-28 00:06:33,52,0.0192307692308,0.527285642847,0.0360583678711
50103,HTS018,2017-07-28,PC9c1-O4b,95641,D16,PC9c1-O4b_D16,PC9c1,-14.9,osimertinib,1.2e-08,M,cabozantinib,6.3e-08,M,47,0,2017-07-28 00:06:33,47,0.0,0.447728076276,0.030617832857
50104,HTS018,2017-07-28,PC9c1-O4b,95641,C16,PC9c1-O4b_C16,PC9c1,-14.9,osimertinib,5e-08,M,cabozantinib,6.3e-08,M,37,0,2017-07-28 00:06:33,37,0.0,0.343476862688,0.0234886256397
50105,HTS018,2017-07-28,PC9c1-O4b,95641,B16,PC9c1-O4b_B16,PC9c1,-14.9,osimertinib,2e-07,M,cabozantinib,6.3e-08,M,37,1,2017-07-28 00:06:33,37,0.027027027027,0.407559169867,0.0278708868251
50106,HTS018,2017-07-28,PC9c1-O4b,95641,B17,PC9c1-O4b_B17,PC9c1,-14.9,osimertinib,2e-07,M,cabozantinib,1.6e-08,M,30,0,2017-07-28 00:06:33,30,0.0,0.324939625416,0.0222209588068
50107,HTS018,2017-07-28,PC9c1-O4b,95641,C17,PC9c1-O4b_C17,PC9c1,-14.9,osimertinib,5e-08,M,cabozantinib,1.6e-08,M,37,0,2017-07-28 00:06:33,37,0.0,0.332055494796,0.0227075767137
50108,HTS018,2017-07-28,PC9c1-O4b,95641,D17,PC9c1-O4b_D17,PC9c1,-14.9,osimertinib,1.2e-08,M,cabozantinib,1.6e-08,M,29,0,2017-07-28 00:06:33,29,0.0,0.504216660128,0.0344807981485
50109,HTS018,2017-07-28,PC9c1-O4b,95641,E17,PC9c1-O4b_E17,PC9c1,-14.9,osimertinib,3.1e-09,M,cabozantinib,1.6e-08,M,46,0,2017-07-28 00:06:33,46,0.0,0.592498976379,0.0405179741633
50110,HTS018,2017-07-28,PC9c1-O4b,95641,F17,PC9c1-O4b_F17,PC9c1,-14.9,osimertinib,7.8e-10,M,cabozantinib,1.6e-08,M,59,0,2017-07-28 00:06:33,59,0.0,0.814007127228,0.0556657835112
50111,HTS018,2017-07-28,PC9c1-O4b,95641,G17,PC9c1-O4b_G17,PC9c1,-14.9,osimertinib,2e-10,M,cabozantinib,1.6e-08,M,47,0,2017-07-28 00:06:33,47,0.0,0.668066099442,0.0456856231583
50112,HTS018,2017-07-28,PC9c1-O4b,95641,H17,PC9c1-O4b_H17,PC9c1,-14.9,osimertinib,0.0,M,cabozantinib,1.6e-08,M,47,0,2017-07-28 00:06:33,47,0.0,0.890260752715,0.0608803788954
50113,HTS018,2017-07-28,PC9c1-O4b,95641,I17,PC9c1-O4b_I17,PC9c1,-14.9,osimertinib,2e-07,M,carfilzomib,1.6e-08,M,39,0,2017-07-28 00:06:33,39,0.0,0.10015003643,0.0068487486904
50114,HTS018,2017-07-28,PC9c1-O4b,95641,J17,PC9c1-O4b_J17,PC9c1,-14.9,osimertinib,5e-08,M,carfilzomib,1.6e-08,M,43,0,2017-07-28 00:06:33,43,0.0,0.0809314733104,0.00553448946803
50115,HTS018,2017-07-28,PC9c1-O4b,95641,K17,PC9c1-O4b_K17,PC9c1,-14.9,osimertinib,1.2e-08,M,carfilzomib,1.6e-08,M,46,0,2017-07-28 00:06:33,46,0.0,0.0844448093764,0.00577474854968
50116,HTS018,2017-07-28,PC9c1-O4b,95641,L17,PC9c1-O4b_L17,PC9c1,-14.9,osimertinib,3.1e-09,M,carfilzomib,1.6e-08,M,55,0,2017-07-28 00:06:33,55,0.0,0.0671937747236,0.00459503853462
50117,HTS018,2017-07-28,PC9c1-O4b,95641,M17,PC9c1-O4b_M17,PC9c1,-14.9,osimertinib,7.8e-10,M,carfilzomib,1.6e-08,M,40,0,2017-07-28 00:06:33,40,0.0,0.0903862590042,0.00618105389722
50118,HTS018,2017-07-28,PC9c1-O4b,95641,N17,PC9c1-O4b_N17,PC9c1,-14.9,osimertinib,2e-10,M,carfilzomib,1.6e-08,M,49,0,2017-07-28 00:06:33,49,0.0,0.101380876655,0.00693291955721
50119,HTS018,2017-07-28,PC9c1-O4b,95641,O17,PC9c1-O4b_O17,PC9c1,-14.9,osimertinib,0.0,M,carfilzomib,1.6e-08,M,26,0,2017-07-28 00:06:33,26,0.0,0.131456247204,0.00898962030341
