expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,rate,rate.95ci,cld,cld2
HTS015,2017-06-02,PC9c1-D3b,93969,C18,PC9c1-D3b_C18,PC9c1,Givinostat,0.00000111,M,osimertinib,0,M,0.03865,0.00101,PC9c1_Givinostat,PC9c1_Givinostat_0
HTS015,2017-06-02,PC9c1-D3b,93969,C19,PC9c1-D3b_C19,PC9c1,Givinostat,0.00000037,M,osimertinib,0,M,0.04119,0.00108,PC9c1_Givinostat,PC9c1_Givinostat_0
HTS015,2017-06-02,PC9c1-D3b,93969,C20,PC9c1-D3b_C20,PC9c1,Givinostat,0.000000123,M,osimertinib,0,M,0.03109,0.0006,PC9c1_Givinostat,PC9c1_Givinostat_0
HTS015,2017-06-02,PC9c1-D3b,93969,C21,PC9c1-D3b_C21,PC9c1,Givinostat,4.11E-08,M,osimertinib,0,M,0.038,0.00125,PC9c1_Givinostat,PC9c1_Givinostat_0
HTS015,2017-06-02,PC9c1-D3b,93969,C22,PC9c1-D3b_C22,PC9c1,Givinostat,0,M,osimertinib,0,M,0.04235,0.00079,PC9c1_Givinostat,PC9c1_Givinostat_0
HTS015,2017-06-02,PC9c1-D3b,93969,D16,PC9c1-D3b_D16,PC9c1,Givinostat,0.00001,M,osimertinib,0.000000002,M,0.01943,0.00101,PC9c1_Givinostat,PC9c1_Givinostat_2e-09
HTS015,2017-06-02,PC9c1-D3b,93969,D17,PC9c1-D3b_D17,PC9c1,Givinostat,0.0000031,M,osimertinib,0.000000002,M,0.01336,0.00183,PC9c1_Givinostat,PC9c1_Givinostat_2e-09
HTS015,2017-06-02,PC9c1-D3b,93969,D18,PC9c1-D3b_D18,PC9c1,Givinostat,0.00000111,M,osimertinib,0.000000002,M,0.0193,0.00085,PC9c1_Givinostat,PC9c1_Givinostat_2e-09
HTS015,2017-06-02,PC9c1-D3b,93969,D19,PC9c1-D3b_D19,PC9c1,Givinostat,0.00000037,M,osimertinib,0.000000002,M,0.01359,0.00121,PC9c1_Givinostat,PC9c1_Givinostat_2e-09
HTS015,2017-06-02,PC9c1-D3b,93969,D20,PC9c1-D3b_D20,PC9c1,Givinostat,0.000000123,M,osimertinib,0.000000002,M,0.01668,0.00134,PC9c1_Givinostat,PC9c1_Givinostat_2e-09
HTS015,2017-06-02,PC9c1-D3b,93969,D21,PC9c1-D3b_D21,PC9c1,Givinostat,4.11E-08,M,osimertinib,0.000000002,M,0.01462,0.00148,PC9c1_Givinostat,PC9c1_Givinostat_2e-09
HTS015,2017-06-02,PC9c1-D3b,93969,D22,PC9c1-D3b_D22,PC9c1,Givinostat,0,M,osimertinib,0.000000002,M,0.01424,0.00292,PC9c1_Givinostat,PC9c1_Givinostat_2e-09
HTS015,2017-06-02,PC9c1-D3b,93969,E16,PC9c1-D3b_E16,PC9c1,Givinostat,0.00001,M,osimertinib,0.00000002,M,0.01176,0.00206,PC9c1_Givinostat,PC9c1_Givinostat_2e-08
HTS015,2017-06-02,PC9c1-D3b,93969,E17,PC9c1-D3b_E17,PC9c1,Givinostat,0.0000031,M,osimertinib,0.00000002,M,0.00905,0.00089,PC9c1_Givinostat,PC9c1_Givinostat_2e-08
HTS015,2017-06-02,PC9c1-D3b,93969,E18,PC9c1-D3b_E18,PC9c1,Givinostat,0.00000111,M,osimertinib,0.00000002,M,0.01888,0.00334,PC9c1_Givinostat,PC9c1_Givinostat_2e-08
HTS015,2017-06-02,PC9c1-D3b,93969,E19,PC9c1-D3b_E19,PC9c1,Givinostat,0.00000037,M,osimertinib,0.00000002,M,0.00595,0.00096,PC9c1_Givinostat,PC9c1_Givinostat_2e-08
HTS015,2017-06-02,PC9c1-D3b,93969,E20,PC9c1-D3b_E20,PC9c1,Givinostat,0.000000123,M,osimertinib,0.00000002,M,-0.00462,0.00217,PC9c1_Givinostat,PC9c1_Givinostat_2e-08
HTS015,2017-06-02,PC9c1-D3b,93969,E21,PC9c1-D3b_E21,PC9c1,Givinostat,4.11E-08,M,osimertinib,0.00000002,M,0.007,0.00105,PC9c1_Givinostat,PC9c1_Givinostat_2e-08
HTS015,2017-06-02,PC9c1-D3b,93969,E22,PC9c1-D3b_E22,PC9c1,Givinostat,0,M,osimertinib,0.00000002,M,0.01211,0.00445,PC9c1_Givinostat,PC9c1_Givinostat_2e-08
HTS015,2017-06-02,PC9c1-D3b,93969,F16,PC9c1-D3b_F16,PC9c1,Givinostat,0.00001,M,osimertinib,0.0000002,M,0.00643,0.0019,PC9c1_Givinostat,PC9c1_Givinostat_2e-07
HTS015,2017-06-02,PC9c1-D3b,93969,F17,PC9c1-D3b_F17,PC9c1,Givinostat,0.0000031,M,osimertinib,0.0000002,M,0.00476,0.00127,PC9c1_Givinostat,PC9c1_Givinostat_2e-07
HTS015,2017-06-02,PC9c1-D3b,93969,F18,PC9c1-D3b_F18,PC9c1,Givinostat,0.00000111,M,osimertinib,0.0000002,M,0.00272,0.00176,PC9c1_Givinostat,PC9c1_Givinostat_2e-07
HTS015,2017-06-02,PC9c1-D3b,93969,F19,PC9c1-D3b_F19,PC9c1,Givinostat,0.00000037,M,osimertinib,0.0000002,M,0.0057,0.00083,PC9c1_Givinostat,PC9c1_Givinostat_2e-07
HTS015,2017-06-02,PC9c1-D3b,93969,F20,PC9c1-D3b_F20,PC9c1,Givinostat,0.000000123,M,osimertinib,0.0000002,M,-0.00654,0.00139,PC9c1_Givinostat,PC9c1_Givinostat_2e-07
HTS015,2017-06-02,PC9c1-D3b,93969,F21,PC9c1-D3b_F21,PC9c1,Givinostat,4.11E-08,M,osimertinib,0.0000002,M,-0.00415,0.00133,PC9c1_Givinostat,PC9c1_Givinostat_2e-07
HTS015,2017-06-02,PC9c1-D3b,93969,F22,PC9c1-D3b_F22,PC9c1,Givinostat,0,M,osimertinib,0.0000002,M,0.00577,0.00179,PC9c1_Givinostat,PC9c1_Givinostat_2e-07
HTS015,2017-06-02,PC9c1-D4a,93970,K02,PC9c1-D4a_K02,PC9c1,GSK1751853A,0.00001,M,osimertinib,0,M,-0.05777,0.02025,PC9c1_GSK1751853A,PC9c1_GSK1751853A_0
HTS015,2017-06-02,PC9c1-D4a,93970,K03,PC9c1-D4a_K03,PC9c1,GSK1751853A,0.0000031,M,osimertinib,0,M,0.03357,0.00074,PC9c1_GSK1751853A,PC9c1_GSK1751853A_0
HTS015,2017-06-02,PC9c1-D4a,93970,K04,PC9c1-D4a_K04,PC9c1,GSK1751853A,0.00000111,M,osimertinib,0,M,0.03874,0.0009,PC9c1_GSK1751853A,PC9c1_GSK1751853A_0
HTS015,2017-06-02,PC9c1-D4a,93970,K05,PC9c1-D4a_K05,PC9c1,GSK1751853A,0.00000037,M,osimertinib,0,M,0.03801,0.00114,PC9c1_GSK1751853A,PC9c1_GSK1751853A_0
HTS015,2017-06-02,PC9c1-D4a,93970,K06,PC9c1-D4a_K06,PC9c1,GSK1751853A,0.000000123,M,osimertinib,0,M,0.03842,0.00066,PC9c1_GSK1751853A,PC9c1_GSK1751853A_0
HTS015,2017-06-02,PC9c1-D4a,93970,K07,PC9c1-D4a_K07,PC9c1,GSK1751853A,4.11E-08,M,osimertinib,0,M,0.03748,0.00088,PC9c1_GSK1751853A,PC9c1_GSK1751853A_0
HTS015,2017-06-02,PC9c1-D4a,93970,K08,PC9c1-D4a_K08,PC9c1,GSK1751853A,0,M,osimertinib,0,M,0.03801,0.00078,PC9c1_GSK1751853A,PC9c1_GSK1751853A_0
HTS015,2017-06-02,PC9c1-D4a,93970,L02,PC9c1-D4a_L02,PC9c1,GSK1751853A,0.00001,M,osimertinib,0.000000002,M,-0.07855,0.01746,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-09
HTS015,2017-06-02,PC9c1-D4a,93970,L03,PC9c1-D4a_L03,PC9c1,GSK1751853A,0.0000031,M,osimertinib,0.000000002,M,0.00652,0.00181,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-09
HTS015,2017-06-02,PC9c1-D4a,93970,L04,PC9c1-D4a_L04,PC9c1,GSK1751853A,0.00000111,M,osimertinib,0.000000002,M,0.01758,0.00142,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-09
HTS015,2017-06-02,PC9c1-D4a,93970,L05,PC9c1-D4a_L05,PC9c1,GSK1751853A,0.00000037,M,osimertinib,0.000000002,M,0.01913,0.00109,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-09
HTS015,2017-06-02,PC9c1-D4a,93970,L06,PC9c1-D4a_L06,PC9c1,GSK1751853A,0.000000123,M,osimertinib,0.000000002,M,0.01885,0.00096,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-09
HTS015,2017-06-02,PC9c1-D4a,93970,L07,PC9c1-D4a_L07,PC9c1,GSK1751853A,4.11E-08,M,osimertinib,0.000000002,M,0.01972,0.00127,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-09
HTS015,2017-06-02,PC9c1-D4a,93970,L08,PC9c1-D4a_L08,PC9c1,GSK1751853A,0,M,osimertinib,0.000000002,M,0.01956,0.00131,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-09
HTS015,2017-06-02,PC9c1-D4a,93970,M02,PC9c1-D4a_M02,PC9c1,GSK1751853A,0.00001,M,osimertinib,0.00000002,M,0.02304,0.01287,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-08
HTS015,2017-06-02,PC9c1-D4a,93970,M03,PC9c1-D4a_M03,PC9c1,GSK1751853A,0.0000031,M,osimertinib,0.00000002,M,0.0076,0.00243,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-08
HTS015,2017-06-02,PC9c1-D4a,93970,M04,PC9c1-D4a_M04,PC9c1,GSK1751853A,0.00000111,M,osimertinib,0.00000002,M,0.01003,0.00159,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-08
HTS015,2017-06-02,PC9c1-D4a,93970,M05,PC9c1-D4a_M05,PC9c1,GSK1751853A,0.00000037,M,osimertinib,0.00000002,M,0.00695,0.00149,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-08
HTS015,2017-06-02,PC9c1-D4a,93970,M06,PC9c1-D4a_M06,PC9c1,GSK1751853A,0.000000123,M,osimertinib,0.00000002,M,0.0111,0.00277,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-08
HTS015,2017-06-02,PC9c1-D4a,93970,M07,PC9c1-D4a_M07,PC9c1,GSK1751853A,4.11E-08,M,osimertinib,0.00000002,M,0.00521,0.00146,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-08
HTS015,2017-06-02,PC9c1-D4a,93970,M08,PC9c1-D4a_M08,PC9c1,GSK1751853A,0,M,osimertinib,0.00000002,M,0.0045,0.00078,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-08
HTS015,2017-06-02,PC9c1-D4a,93970,N02,PC9c1-D4a_N02,PC9c1,GSK1751853A,0.00001,M,osimertinib,0.0000002,M,-0.07815,0.01787,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-07
HTS015,2017-06-02,PC9c1-D4a,93970,N03,PC9c1-D4a_N03,PC9c1,GSK1751853A,0.0000031,M,osimertinib,0.0000002,M,0.00391,0.00138,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-07
HTS015,2017-06-02,PC9c1-D4a,93970,N04,PC9c1-D4a_N04,PC9c1,GSK1751853A,0.00000111,M,osimertinib,0.0000002,M,0.00778,0.0029,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-07
HTS015,2017-06-02,PC9c1-D4a,93970,N05,PC9c1-D4a_N05,PC9c1,GSK1751853A,0.00000037,M,osimertinib,0.0000002,M,0.00765,0.00228,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-07
HTS015,2017-06-02,PC9c1-D4a,93970,N06,PC9c1-D4a_N06,PC9c1,GSK1751853A,0.000000123,M,osimertinib,0.0000002,M,0.00909,0.0024,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-07
HTS015,2017-06-02,PC9c1-D4a,93970,N07,PC9c1-D4a_N07,PC9c1,GSK1751853A,4.11E-08,M,osimertinib,0.0000002,M,0.00795,0.00144,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-07
HTS015,2017-06-02,PC9c1-D4a,93970,N08,PC9c1-D4a_N08,PC9c1,GSK1751853A,0,M,osimertinib,0.0000002,M,0.00332,0.00242,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-07
HTS015,2017-06-02,PC9c1-D4b,93971,K02,PC9c1-D4b_K02,PC9c1,GSK1751853A,0.00001,M,osimertinib,0,M,-0.05507,0.01503,PC9c1_GSK1751853A,PC9c1_GSK1751853A_0
HTS015,2017-06-02,PC9c1-D4b,93971,K03,PC9c1-D4b_K03,PC9c1,GSK1751853A,0.0000031,M,osimertinib,0,M,0.03142,0.00045,PC9c1_GSK1751853A,PC9c1_GSK1751853A_0
HTS015,2017-06-02,PC9c1-D4b,93971,K04,PC9c1-D4b_K04,PC9c1,GSK1751853A,0.00000111,M,osimertinib,0,M,0.03652,0.00051,PC9c1_GSK1751853A,PC9c1_GSK1751853A_0
HTS015,2017-06-02,PC9c1-D4b,93971,K05,PC9c1-D4b_K05,PC9c1,GSK1751853A,0.00000037,M,osimertinib,0,M,0.03866,0.00126,PC9c1_GSK1751853A,PC9c1_GSK1751853A_0
HTS015,2017-06-02,PC9c1-D4b,93971,K06,PC9c1-D4b_K06,PC9c1,GSK1751853A,0.000000123,M,osimertinib,0,M,0.0388,0.00061,PC9c1_GSK1751853A,PC9c1_GSK1751853A_0
HTS015,2017-06-02,PC9c1-D4b,93971,K07,PC9c1-D4b_K07,PC9c1,GSK1751853A,4.11E-08,M,osimertinib,0,M,0.03506,0.00147,PC9c1_GSK1751853A,PC9c1_GSK1751853A_0
HTS015,2017-06-02,PC9c1-D4b,93971,K08,PC9c1-D4b_K08,PC9c1,GSK1751853A,0,M,osimertinib,0,M,0.04034,0.00077,PC9c1_GSK1751853A,PC9c1_GSK1751853A_0
HTS015,2017-06-02,PC9c1-D4b,93971,L02,PC9c1-D4b_L02,PC9c1,GSK1751853A,0.00001,M,osimertinib,0.000000002,M,0.0232,0.01825,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-09
HTS015,2017-06-02,PC9c1-D4b,93971,L03,PC9c1-D4b_L03,PC9c1,GSK1751853A,0.0000031,M,osimertinib,0.000000002,M,0.00357,0.00061,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-09
HTS015,2017-06-02,PC9c1-D4b,93971,L04,PC9c1-D4b_L04,PC9c1,GSK1751853A,0.00000111,M,osimertinib,0.000000002,M,0.01273,0.00141,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-09
HTS015,2017-06-02,PC9c1-D4b,93971,L05,PC9c1-D4b_L05,PC9c1,GSK1751853A,0.00000037,M,osimertinib,0.000000002,M,0.01954,0.00096,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-09
HTS015,2017-06-02,PC9c1-D4b,93971,L06,PC9c1-D4b_L06,PC9c1,GSK1751853A,0.000000123,M,osimertinib,0.000000002,M,0.01806,0.00115,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-09
HTS015,2017-06-02,PC9c1-D4b,93971,L07,PC9c1-D4b_L07,PC9c1,GSK1751853A,4.11E-08,M,osimertinib,0.000000002,M,0.01613,0.00113,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-09
HTS015,2017-06-02,PC9c1-D4b,93971,L08,PC9c1-D4b_L08,PC9c1,GSK1751853A,0,M,osimertinib,0.000000002,M,0.0212,0.00145,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-09
HTS015,2017-06-02,PC9c1-D4b,93971,M02,PC9c1-D4b_M02,PC9c1,GSK1751853A,0.00001,M,osimertinib,0.00000002,M,0.07047,0.0336,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-08
HTS015,2017-06-02,PC9c1-D4b,93971,M03,PC9c1-D4b_M03,PC9c1,GSK1751853A,0.0000031,M,osimertinib,0.00000002,M,-0.00201,0.00053,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-08
HTS015,2017-06-02,PC9c1-D4b,93971,M04,PC9c1-D4b_M04,PC9c1,GSK1751853A,0.00000111,M,osimertinib,0.00000002,M,0.00734,0.00283,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-08
HTS015,2017-06-02,PC9c1-D4b,93971,M05,PC9c1-D4b_M05,PC9c1,GSK1751853A,0.00000037,M,osimertinib,0.00000002,M,0.00575,0.00107,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-08
HTS015,2017-06-02,PC9c1-D4b,93971,M06,PC9c1-D4b_M06,PC9c1,GSK1751853A,0.000000123,M,osimertinib,0.00000002,M,0.00742,0.00099,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-08
HTS015,2017-06-02,PC9c1-D4b,93971,M07,PC9c1-D4b_M07,PC9c1,GSK1751853A,4.11E-08,M,osimertinib,0.00000002,M,0.00924,0.00164,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-08
HTS015,2017-06-02,PC9c1-D4b,93971,M08,PC9c1-D4b_M08,PC9c1,GSK1751853A,0,M,osimertinib,0.00000002,M,0.0053,0.00136,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-08
HTS015,2017-06-02,PC9c1-D4b,93971,N02,PC9c1-D4b_N02,PC9c1,GSK1751853A,0.00001,M,osimertinib,0.0000002,M,0.06814,0.05993,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-07
HTS015,2017-06-02,PC9c1-D4b,93971,N03,PC9c1-D4b_N03,PC9c1,GSK1751853A,0.0000031,M,osimertinib,0.0000002,M,0.00601,0.00168,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-07
HTS015,2017-06-02,PC9c1-D4b,93971,N04,PC9c1-D4b_N04,PC9c1,GSK1751853A,0.00000111,M,osimertinib,0.0000002,M,0.00321,0.00066,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-07
HTS015,2017-06-02,PC9c1-D4b,93971,N05,PC9c1-D4b_N05,PC9c1,GSK1751853A,0.00000037,M,osimertinib,0.0000002,M,0.00618,0.00177,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-07
HTS015,2017-06-02,PC9c1-D4b,93971,N06,PC9c1-D4b_N06,PC9c1,GSK1751853A,0.000000123,M,osimertinib,0.0000002,M,0.00701,0.00093,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-07
HTS015,2017-06-02,PC9c1-D4b,93971,N07,PC9c1-D4b_N07,PC9c1,GSK1751853A,4.11E-08,M,osimertinib,0.0000002,M,0.00595,0.00213,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-07
HTS015,2017-06-02,PC9c1-D4b,93971,N08,PC9c1-D4b_N08,PC9c1,GSK1751853A,0,M,osimertinib,0.0000002,M,0.00496,0.0018,PC9c1_GSK1751853A,PC9c1_GSK1751853A_2e-07
HTS015,2017-06-02,PC9c1-D4a,93970,C09,PC9c1-D4a_C09,PC9c1,GSK994854A,0.00001,M,osimertinib,0,M,0.00381,0.00186,PC9c1_GSK994854A,PC9c1_GSK994854A_0
HTS015,2017-06-02,PC9c1-D4a,93970,C10,PC9c1-D4a_C10,PC9c1,GSK994854A,0.0000031,M,osimertinib,0,M,0.00946,0.00171,PC9c1_GSK994854A,PC9c1_GSK994854A_0
HTS015,2017-06-02,PC9c1-D4a,93970,C11,PC9c1-D4a_C11,PC9c1,GSK994854A,0.00000111,M,osimertinib,0,M,0.03282,0.00092,PC9c1_GSK994854A,PC9c1_GSK994854A_0
HTS015,2017-06-02,PC9c1-D4a,93970,C12,PC9c1-D4a_C12,PC9c1,GSK994854A,0.00000037,M,osimertinib,0,M,0.03908,0.00067,PC9c1_GSK994854A,PC9c1_GSK994854A_0
HTS015,2017-06-02,PC9c1-D4a,93970,C13,PC9c1-D4a_C13,PC9c1,GSK994854A,0.000000123,M,osimertinib,0,M,0.03509,0.00072,PC9c1_GSK994854A,PC9c1_GSK994854A_0
HTS015,2017-06-02,PC9c1-D4a,93970,C14,PC9c1-D4a_C14,PC9c1,GSK994854A,4.11E-08,M,osimertinib,0,M,0.03875,0.00072,PC9c1_GSK994854A,PC9c1_GSK994854A_0
HTS015,2017-06-02,PC9c1-D4a,93970,C15,PC9c1-D4a_C15,PC9c1,GSK994854A,0,M,osimertinib,0,M,0.03715,0.0006,PC9c1_GSK994854A,PC9c1_GSK994854A_0
HTS015,2017-06-02,PC9c1-D4a,93970,D09,PC9c1-D4a_D09,PC9c1,GSK994854A,0.00001,M,osimertinib,0.000000002,M,-0.00183,0.00046,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-09
HTS015,2017-06-02,PC9c1-D4a,93970,D10,PC9c1-D4a_D10,PC9c1,GSK994854A,0.0000031,M,osimertinib,0.000000002,M,0.00397,0.00242,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-09
HTS015,2017-06-02,PC9c1-D4a,93970,D11,PC9c1-D4a_D11,PC9c1,GSK994854A,0.00000111,M,osimertinib,0.000000002,M,0.01487,0.00182,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-09
HTS015,2017-06-02,PC9c1-D4a,93970,D12,PC9c1-D4a_D12,PC9c1,GSK994854A,0.00000037,M,osimertinib,0.000000002,M,0.01452,0.00271,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-09
HTS015,2017-06-02,PC9c1-D4a,93970,D13,PC9c1-D4a_D13,PC9c1,GSK994854A,0.000000123,M,osimertinib,0.000000002,M,0.01427,0.00194,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-09
HTS015,2017-06-02,PC9c1-D4a,93970,D14,PC9c1-D4a_D14,PC9c1,GSK994854A,4.11E-08,M,osimertinib,0.000000002,M,0.02232,0.00117,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-09
HTS015,2017-06-02,PC9c1-D4a,93970,D15,PC9c1-D4a_D15,PC9c1,GSK994854A,0,M,osimertinib,0.000000002,M,0.01802,0.00183,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-09
HTS015,2017-06-02,PC9c1-D4a,93970,E09,PC9c1-D4a_E09,PC9c1,GSK994854A,0.00001,M,osimertinib,0.00000002,M,-0.00176,0.0008,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-08
HTS015,2017-06-02,PC9c1-D4a,93970,E10,PC9c1-D4a_E10,PC9c1,GSK994854A,0.0000031,M,osimertinib,0.00000002,M,0.00612,0.00531,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-08
HTS015,2017-06-02,PC9c1-D4a,93970,E11,PC9c1-D4a_E11,PC9c1,GSK994854A,0.00000111,M,osimertinib,0.00000002,M,0.00675,0.00127,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-08
HTS015,2017-06-02,PC9c1-D4a,93970,E12,PC9c1-D4a_E12,PC9c1,GSK994854A,0.00000037,M,osimertinib,0.00000002,M,0.00754,0.00209,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-08
HTS015,2017-06-02,PC9c1-D4a,93970,E13,PC9c1-D4a_E13,PC9c1,GSK994854A,0.000000123,M,osimertinib,0.00000002,M,0.00554,0.00031,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-08
HTS015,2017-06-02,PC9c1-D4a,93970,E14,PC9c1-D4a_E14,PC9c1,GSK994854A,4.11E-08,M,osimertinib,0.00000002,M,0.00708,0.00196,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-08
HTS015,2017-06-02,PC9c1-D4a,93970,E15,PC9c1-D4a_E15,PC9c1,GSK994854A,0,M,osimertinib,0.00000002,M,0.00705,0.00174,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-08
HTS015,2017-06-02,PC9c1-D4a,93970,F09,PC9c1-D4a_F09,PC9c1,GSK994854A,0.00001,M,osimertinib,0.0000002,M,-0.0025,0.00038,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-07
HTS015,2017-06-02,PC9c1-D4a,93970,F10,PC9c1-D4a_F10,PC9c1,GSK994854A,0.0000031,M,osimertinib,0.0000002,M,-0.00516,0.00165,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-07
HTS015,2017-06-02,PC9c1-D4a,93970,F11,PC9c1-D4a_F11,PC9c1,GSK994854A,0.00000111,M,osimertinib,0.0000002,M,0.01057,0.00252,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-07
HTS015,2017-06-02,PC9c1-D4a,93970,F12,PC9c1-D4a_F12,PC9c1,GSK994854A,0.00000037,M,osimertinib,0.0000002,M,0.00328,0.00228,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-07
HTS015,2017-06-02,PC9c1-D4a,93970,F13,PC9c1-D4a_F13,PC9c1,GSK994854A,0.000000123,M,osimertinib,0.0000002,M,0.01322,0.00654,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-07
HTS015,2017-06-02,PC9c1-D4a,93970,F14,PC9c1-D4a_F14,PC9c1,GSK994854A,4.11E-08,M,osimertinib,0.0000002,M,0.00387,0.00166,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-07
HTS015,2017-06-02,PC9c1-D4a,93970,F15,PC9c1-D4a_F15,PC9c1,GSK994854A,0,M,osimertinib,0.0000002,M,0.0042,0.00093,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-07
HTS015,2017-06-02,PC9c1-D4b,93971,C09,PC9c1-D4b_C09,PC9c1,GSK994854A,0.00001,M,osimertinib,0,M,0.0015,0.00034,PC9c1_GSK994854A,PC9c1_GSK994854A_0
HTS015,2017-06-02,PC9c1-D4b,93971,C10,PC9c1-D4b_C10,PC9c1,GSK994854A,0.0000031,M,osimertinib,0,M,0.00608,0.00145,PC9c1_GSK994854A,PC9c1_GSK994854A_0
HTS015,2017-06-02,PC9c1-D4b,93971,C11,PC9c1-D4b_C11,PC9c1,GSK994854A,0.00000111,M,osimertinib,0,M,0.02924,0.00225,PC9c1_GSK994854A,PC9c1_GSK994854A_0
HTS015,2017-06-02,PC9c1-D4b,93971,C12,PC9c1-D4b_C12,PC9c1,GSK994854A,0.00000037,M,osimertinib,0,M,0.03559,0.00132,PC9c1_GSK994854A,PC9c1_GSK994854A_0
HTS015,2017-06-02,PC9c1-D4b,93971,C13,PC9c1-D4b_C13,PC9c1,GSK994854A,0.000000123,M,osimertinib,0,M,0.03736,0.00116,PC9c1_GSK994854A,PC9c1_GSK994854A_0
HTS015,2017-06-02,PC9c1-D4b,93971,C14,PC9c1-D4b_C14,PC9c1,GSK994854A,4.11E-08,M,osimertinib,0,M,0.03928,0.00078,PC9c1_GSK994854A,PC9c1_GSK994854A_0
HTS015,2017-06-02,PC9c1-D4b,93971,C15,PC9c1-D4b_C15,PC9c1,GSK994854A,0,M,osimertinib,0,M,0.04285,0.00105,PC9c1_GSK994854A,PC9c1_GSK994854A_0
HTS015,2017-06-02,PC9c1-D4b,93971,D09,PC9c1-D4b_D09,PC9c1,GSK994854A,0.00001,M,osimertinib,0.000000002,M,-0.00523,0.00123,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-09
HTS015,2017-06-02,PC9c1-D4b,93971,D10,PC9c1-D4b_D10,PC9c1,GSK994854A,0.0000031,M,osimertinib,0.000000002,M,-0.00314,0.00125,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-09
HTS015,2017-06-02,PC9c1-D4b,93971,D11,PC9c1-D4b_D11,PC9c1,GSK994854A,0.00000111,M,osimertinib,0.000000002,M,0.01446,0.00113,PC9c1_GSK994854A,PC9c1_GSK994854A_2e-09
