"expt.id","expt.date","plate.name","plate.id","well","uid","cell.line","drug1","drug1.conc","drug1.units","drug2","drug2.conc","drug2.units","orig.cell.count","rate","rate.95ci","cld","cld2"
"HTS018","2017-07-28","PC9c1-O2a",95664,"N13","PC9c1-O2a_N13","PC9c1","osimertinib",2e-10,"M","olaparib",2e-05,"M",62,0.01289,0.00184,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2a",95664,"N14","PC9c1-O2a_N14","PC9c1","osimertinib",2e-10,"M","olaparib",5e-06,"M",50,0.02809,0.0012,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2a",95664,"N15","PC9c1-O2a_N15","PC9c1","osimertinib",2e-10,"M","olaparib",1.2e-06,"M",76,0.03102,8e-04,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2a",95664,"N16","PC9c1-O2a_N16","PC9c1","osimertinib",2e-10,"M","olaparib",3.1e-07,"M",57,0.03627,0.0019,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2a",95664,"N17","PC9c1-O2a_N17","PC9c1","osimertinib",2e-10,"M","olaparib",7.8e-08,"M",57,0.0372,0.00137,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2a",95664,"N18","PC9c1-O2a_N18","PC9c1","osimertinib",2e-10,"M","olaparib",2e-08,"M",38,0.02231,0.00479,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2a",95664,"N19","PC9c1-O2a_N19","PC9c1","osimertinib",2e-10,"M","olaparib",4.9e-09,"M",75,0.02559,0.00136,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2a",95664,"N20","PC9c1-O2a_N20","PC9c1","osimertinib",2e-10,"M","olaparib",1.2e-09,"M",56,0.03629,0.0011,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2a",95664,"N21","PC9c1-O2a_N21","PC9c1","osimertinib",2e-10,"M","olaparib",3.1e-10,"M",51,0.02451,0.00206,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2a",95664,"N22","PC9c1-O2a_N22","PC9c1","osimertinib",2e-10,"M","control",0,"M",63,0.03815,0.00188,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G03","PC9c1-O2b_G03","PC9c1","osimertinib",2e-10,"M","methotrexate",4e-06,"M",54,0.02894,0.00161,"PC9c1_osimertinib","PC9c1_osimertinib_methotrexate"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G04","PC9c1-O2b_G04","PC9c1","osimertinib",2e-10,"M","methotrexate",1e-06,"M",62,0.02948,0.00246,"PC9c1_osimertinib","PC9c1_osimertinib_methotrexate"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G05","PC9c1-O2b_G05","PC9c1","osimertinib",2e-10,"M","methotrexate",2.5e-07,"M",67,0.02954,0.00199,"PC9c1_osimertinib","PC9c1_osimertinib_methotrexate"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G06","PC9c1-O2b_G06","PC9c1","osimertinib",2e-10,"M","methotrexate",6.3e-08,"M",69,0.02727,0.00191,"PC9c1_osimertinib","PC9c1_osimertinib_methotrexate"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G07","PC9c1-O2b_G07","PC9c1","osimertinib",2e-10,"M","methotrexate",1.6e-08,"M",60,0.03903,0.00109,"PC9c1_osimertinib","PC9c1_osimertinib_methotrexate"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G08","PC9c1-O2b_G08","PC9c1","osimertinib",2e-10,"M","methotrexate",3.9e-09,"M",59,0.03447,0.00121,"PC9c1_osimertinib","PC9c1_osimertinib_methotrexate"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G09","PC9c1-O2b_G09","PC9c1","osimertinib",2e-10,"M","methotrexate",9.8e-10,"M",56,0.03043,0.00103,"PC9c1_osimertinib","PC9c1_osimertinib_methotrexate"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G10","PC9c1-O2b_G10","PC9c1","osimertinib",2e-10,"M","methotrexate",2.4e-10,"M",64,0.02792,7e-04,"PC9c1_osimertinib","PC9c1_osimertinib_methotrexate"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G11","PC9c1-O2b_G11","PC9c1","osimertinib",2e-10,"M","methotrexate",6.1e-11,"M",70,0.02858,0.00114,"PC9c1_osimertinib","PC9c1_osimertinib_methotrexate"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G12","PC9c1-O2b_G12","PC9c1","osimertinib",2e-10,"M","control",0,"M",81,0.03295,0.00081,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G13","PC9c1-O2b_G13","PC9c1","osimertinib",2e-10,"M","dasatinib",4e-06,"M",86,-0.05374,0.07944,"PC9c1_osimertinib","PC9c1_osimertinib_dasatinib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G14","PC9c1-O2b_G14","PC9c1","osimertinib",2e-10,"M","dasatinib",1e-06,"M",47,-0.02092,0.02573,"PC9c1_osimertinib","PC9c1_osimertinib_dasatinib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G15","PC9c1-O2b_G15","PC9c1","osimertinib",2e-10,"M","dasatinib",2.5e-07,"M",41,0.00935,0.00488,"PC9c1_osimertinib","PC9c1_osimertinib_dasatinib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G16","PC9c1-O2b_G16","PC9c1","osimertinib",2e-10,"M","dasatinib",6.3e-08,"M",51,0.01601,0.00438,"PC9c1_osimertinib","PC9c1_osimertinib_dasatinib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G17","PC9c1-O2b_G17","PC9c1","osimertinib",2e-10,"M","dasatinib",1.6e-08,"M",65,0.01204,0.00186,"PC9c1_osimertinib","PC9c1_osimertinib_dasatinib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G18","PC9c1-O2b_G18","PC9c1","osimertinib",2e-10,"M","dasatinib",3.9e-09,"M",52,0.03617,0.00188,"PC9c1_osimertinib","PC9c1_osimertinib_dasatinib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G19","PC9c1-O2b_G19","PC9c1","osimertinib",2e-10,"M","dasatinib",9.8e-10,"M",65,0.02904,0.00096,"PC9c1_osimertinib","PC9c1_osimertinib_dasatinib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G20","PC9c1-O2b_G20","PC9c1","osimertinib",2e-10,"M","dasatinib",2.4e-10,"M",81,0.03578,0.00102,"PC9c1_osimertinib","PC9c1_osimertinib_dasatinib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G21","PC9c1-O2b_G21","PC9c1","osimertinib",2e-10,"M","dasatinib",6.1e-11,"M",51,0.03113,0.00091,"PC9c1_osimertinib","PC9c1_osimertinib_dasatinib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"G22","PC9c1-O2b_G22","PC9c1","osimertinib",2e-10,"M","control",0,"M",65,0.03747,0.00149,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N03","PC9c1-O2b_N03","PC9c1","osimertinib",2e-10,"M","paclitaxel",4e-07,"M",67,0.0061,0.00213,"PC9c1_osimertinib","PC9c1_osimertinib_paclitaxel"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N04","PC9c1-O2b_N04","PC9c1","osimertinib",2e-10,"M","paclitaxel",1e-07,"M",55,0.00648,0.00249,"PC9c1_osimertinib","PC9c1_osimertinib_paclitaxel"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N05","PC9c1-O2b_N05","PC9c1","osimertinib",2e-10,"M","paclitaxel",2.5e-08,"M",58,0.00344,0.00141,"PC9c1_osimertinib","PC9c1_osimertinib_paclitaxel"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N06","PC9c1-O2b_N06","PC9c1","osimertinib",2e-10,"M","paclitaxel",6.2e-09,"M",65,0.00707,0.00189,"PC9c1_osimertinib","PC9c1_osimertinib_paclitaxel"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N07","PC9c1-O2b_N07","PC9c1","osimertinib",2e-10,"M","paclitaxel",1.6e-09,"M",76,0.00477,0.00148,"PC9c1_osimertinib","PC9c1_osimertinib_paclitaxel"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N08","PC9c1-O2b_N08","PC9c1","osimertinib",2e-10,"M","paclitaxel",3.9e-10,"M",75,0.00395,0.00155,"PC9c1_osimertinib","PC9c1_osimertinib_paclitaxel"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N09","PC9c1-O2b_N09","PC9c1","osimertinib",2e-10,"M","paclitaxel",9.8e-11,"M",49,0.02069,0.00099,"PC9c1_osimertinib","PC9c1_osimertinib_paclitaxel"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N10","PC9c1-O2b_N10","PC9c1","osimertinib",2e-10,"M","paclitaxel",2.4e-11,"M",46,0.01098,0.00203,"PC9c1_osimertinib","PC9c1_osimertinib_paclitaxel"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N11","PC9c1-O2b_N11","PC9c1","osimertinib",2e-10,"M","paclitaxel",6.1e-12,"M",57,0.00713,0.00218,"PC9c1_osimertinib","PC9c1_osimertinib_paclitaxel"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N12","PC9c1-O2b_N12","PC9c1","osimertinib",2e-10,"M","control",0,"M",45,0.03224,0.00104,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N13","PC9c1-O2b_N13","PC9c1","osimertinib",2e-10,"M","olaparib",2e-05,"M",74,0.01435,0.0025,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N14","PC9c1-O2b_N14","PC9c1","osimertinib",2e-10,"M","olaparib",5e-06,"M",37,0.02928,0.00178,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N15","PC9c1-O2b_N15","PC9c1","osimertinib",2e-10,"M","olaparib",1.2e-06,"M",72,0.02985,0.00149,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N16","PC9c1-O2b_N16","PC9c1","osimertinib",2e-10,"M","olaparib",3.1e-07,"M",38,0.03743,0.00096,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N17","PC9c1-O2b_N17","PC9c1","osimertinib",2e-10,"M","olaparib",7.8e-08,"M",53,0.03257,0.00059,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N18","PC9c1-O2b_N18","PC9c1","osimertinib",2e-10,"M","olaparib",2e-08,"M",45,0.03206,0.00099,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N19","PC9c1-O2b_N19","PC9c1","osimertinib",2e-10,"M","olaparib",4.9e-09,"M",43,0.02357,0.00084,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N20","PC9c1-O2b_N20","PC9c1","osimertinib",2e-10,"M","olaparib",1.2e-09,"M",51,0.03674,0.00185,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N21","PC9c1-O2b_N21","PC9c1","osimertinib",2e-10,"M","olaparib",3.1e-10,"M",56,0.02577,0.00155,"PC9c1_osimertinib","PC9c1_osimertinib_olaparib"
"HTS018","2017-07-28","PC9c1-O2b",95665,"N22","PC9c1-O2b_N22","PC9c1","osimertinib",2e-10,"M","control",0,"M",45,0.03876,0.00142,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G03","PC9c1-O3a_G03","PC9c1","osimertinib",2e-10,"M","trametinib",4e-07,"M",67,0.02701,0.00281,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G04","PC9c1-O3a_G04","PC9c1","osimertinib",2e-10,"M","trametinib",1e-07,"M",59,0.0331,0.00108,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G05","PC9c1-O3a_G05","PC9c1","osimertinib",2e-10,"M","trametinib",2.5e-08,"M",55,0.03382,0.00111,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G06","PC9c1-O3a_G06","PC9c1","osimertinib",2e-10,"M","trametinib",6.2e-09,"M",69,0.02237,0.00164,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G07","PC9c1-O3a_G07","PC9c1","osimertinib",2e-10,"M","trametinib",1.6e-09,"M",60,0.03371,0.00101,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G08","PC9c1-O3a_G08","PC9c1","osimertinib",2e-10,"M","trametinib",3.9e-10,"M",57,0.02439,0.00138,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G09","PC9c1-O3a_G09","PC9c1","osimertinib",2e-10,"M","trametinib",9.8e-11,"M",56,0.02865,0.00104,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G10","PC9c1-O3a_G10","PC9c1","osimertinib",2e-10,"M","trametinib",2.4e-11,"M",57,0.03367,0.00073,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G11","PC9c1-O3a_G11","PC9c1","osimertinib",2e-10,"M","trametinib",6.1e-12,"M",59,0.02331,0.00138,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G12","PC9c1-O3a_G12","PC9c1","osimertinib",2e-10,"M","control",0,"M",79,0.03512,0.00112,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G13","PC9c1-O3a_G13","PC9c1","osimertinib",2e-10,"M","panobinostat",4e-07,"M",61,-0.01897,0.00828,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G14","PC9c1-O3a_G14","PC9c1","osimertinib",2e-10,"M","panobinostat",1e-07,"M",44,-0.01377,0.01272,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G15","PC9c1-O3a_G15","PC9c1","osimertinib",2e-10,"M","panobinostat",2.5e-08,"M",61,0.00436,6e-04,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G16","PC9c1-O3a_G16","PC9c1","osimertinib",2e-10,"M","panobinostat",6.2e-09,"M",56,0.02219,0.00244,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G17","PC9c1-O3a_G17","PC9c1","osimertinib",2e-10,"M","panobinostat",1.6e-09,"M",56,0.03491,0.00127,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G18","PC9c1-O3a_G18","PC9c1","osimertinib",2e-10,"M","panobinostat",3.9e-10,"M",59,0.03404,0.00105,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G19","PC9c1-O3a_G19","PC9c1","osimertinib",2e-10,"M","panobinostat",9.8e-11,"M",69,0.02853,0.00111,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G20","PC9c1-O3a_G20","PC9c1","osimertinib",2e-10,"M","panobinostat",2.4e-11,"M",45,0.03307,0.00117,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G21","PC9c1-O3a_G21","PC9c1","osimertinib",2e-10,"M","panobinostat",6.1e-12,"M",63,0.03189,0.00182,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3a",95666,"G22","PC9c1-O3a_G22","PC9c1","osimertinib",2e-10,"M","control",0,"M",58,0.03634,0.00144,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N03","PC9c1-O3a_N03","PC9c1","osimertinib",2e-10,"M","selumetinib",4e-06,"M",61,-0.00936,0.00471,"PC9c1_osimertinib","PC9c1_osimertinib_selumetinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N04","PC9c1-O3a_N04","PC9c1","osimertinib",2e-10,"M","selumetinib",1e-06,"M",60,0.01234,0.00136,"PC9c1_osimertinib","PC9c1_osimertinib_selumetinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N05","PC9c1-O3a_N05","PC9c1","osimertinib",2e-10,"M","selumetinib",2.5e-07,"M",43,0.00576,0.00178,"PC9c1_osimertinib","PC9c1_osimertinib_selumetinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N06","PC9c1-O3a_N06","PC9c1","osimertinib",2e-10,"M","selumetinib",6.3e-08,"M",60,0.01588,0.0018,"PC9c1_osimertinib","PC9c1_osimertinib_selumetinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N07","PC9c1-O3a_N07","PC9c1","osimertinib",2e-10,"M","selumetinib",1.6e-08,"M",54,0.01104,0.00197,"PC9c1_osimertinib","PC9c1_osimertinib_selumetinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N08","PC9c1-O3a_N08","PC9c1","osimertinib",2e-10,"M","selumetinib",3.9e-09,"M",81,0.01179,0.00153,"PC9c1_osimertinib","PC9c1_osimertinib_selumetinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N09","PC9c1-O3a_N09","PC9c1","osimertinib",2e-10,"M","selumetinib",9.8e-10,"M",62,0.01972,0.00202,"PC9c1_osimertinib","PC9c1_osimertinib_selumetinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N10","PC9c1-O3a_N10","PC9c1","osimertinib",2e-10,"M","selumetinib",2.4e-10,"M",57,0.01344,0.00219,"PC9c1_osimertinib","PC9c1_osimertinib_selumetinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N11","PC9c1-O3a_N11","PC9c1","osimertinib",2e-10,"M","selumetinib",6.1e-11,"M",61,0.0162,0.00168,"PC9c1_osimertinib","PC9c1_osimertinib_selumetinib"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N12","PC9c1-O3a_N12","PC9c1","osimertinib",2e-10,"M","control",0,"M",51,0.03067,0.00121,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N13","PC9c1-O3a_N13","PC9c1","osimertinib",2e-10,"M","MG132",4e-06,"M",57,-0.00999,0.00722,"PC9c1_osimertinib","PC9c1_osimertinib_MG132"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N14","PC9c1-O3a_N14","PC9c1","osimertinib",2e-10,"M","MG132",1e-06,"M",53,-0.01904,0.01997,"PC9c1_osimertinib","PC9c1_osimertinib_MG132"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N15","PC9c1-O3a_N15","PC9c1","osimertinib",2e-10,"M","MG132",2.5e-07,"M",40,0.01983,0.00153,"PC9c1_osimertinib","PC9c1_osimertinib_MG132"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N16","PC9c1-O3a_N16","PC9c1","osimertinib",2e-10,"M","MG132",6.3e-08,"M",40,0.029,0.00162,"PC9c1_osimertinib","PC9c1_osimertinib_MG132"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N17","PC9c1-O3a_N17","PC9c1","osimertinib",2e-10,"M","MG132",1.6e-08,"M",80,0.02801,0.00125,"PC9c1_osimertinib","PC9c1_osimertinib_MG132"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N18","PC9c1-O3a_N18","PC9c1","osimertinib",2e-10,"M","MG132",3.9e-09,"M",39,0.03435,0.00191,"PC9c1_osimertinib","PC9c1_osimertinib_MG132"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N19","PC9c1-O3a_N19","PC9c1","osimertinib",2e-10,"M","MG132",9.8e-10,"M",63,0.03316,0.00184,"PC9c1_osimertinib","PC9c1_osimertinib_MG132"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N20","PC9c1-O3a_N20","PC9c1","osimertinib",2e-10,"M","MG132",2.4e-10,"M",50,0.0359,0.00095,"PC9c1_osimertinib","PC9c1_osimertinib_MG132"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N21","PC9c1-O3a_N21","PC9c1","osimertinib",2e-10,"M","MG132",6.1e-11,"M",55,0.02872,4e-04,"PC9c1_osimertinib","PC9c1_osimertinib_MG132"
"HTS018","2017-07-28","PC9c1-O3a",95666,"N22","PC9c1-O3a_N22","PC9c1","osimertinib",2e-10,"M","control",0,"M",38,0.03771,8e-04,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G03","PC9c1-O3b_G03","PC9c1","osimertinib",2e-10,"M","trametinib",4e-07,"M",55,0.01631,0.00211,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G04","PC9c1-O3b_G04","PC9c1","osimertinib",2e-10,"M","trametinib",1e-07,"M",66,0.03184,0.00109,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G05","PC9c1-O3b_G05","PC9c1","osimertinib",2e-10,"M","trametinib",2.5e-08,"M",57,0.03424,0.00063,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G06","PC9c1-O3b_G06","PC9c1","osimertinib",2e-10,"M","trametinib",6.2e-09,"M",72,0.01695,8e-04,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G07","PC9c1-O3b_G07","PC9c1","osimertinib",2e-10,"M","trametinib",1.6e-09,"M",42,0.03254,0.00086,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G08","PC9c1-O3b_G08","PC9c1","osimertinib",2e-10,"M","trametinib",3.9e-10,"M",59,0.01506,0.00111,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G09","PC9c1-O3b_G09","PC9c1","osimertinib",2e-10,"M","trametinib",9.8e-11,"M",69,0.03039,0.00149,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G10","PC9c1-O3b_G10","PC9c1","osimertinib",2e-10,"M","trametinib",2.4e-11,"M",37,0.03496,0.00147,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G11","PC9c1-O3b_G11","PC9c1","osimertinib",2e-10,"M","trametinib",6.1e-12,"M",75,0.02297,0.00179,"PC9c1_osimertinib","PC9c1_osimertinib_trametinib"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G12","PC9c1-O3b_G12","PC9c1","osimertinib",2e-10,"M","control",0,"M",73,0.03329,0.00053,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G13","PC9c1-O3b_G13","PC9c1","osimertinib",2e-10,"M","panobinostat",4e-07,"M",53,-0.04533,0.05251,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G14","PC9c1-O3b_G14","PC9c1","osimertinib",2e-10,"M","panobinostat",1e-07,"M",66,-0.03652,0.05269,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G15","PC9c1-O3b_G15","PC9c1","osimertinib",2e-10,"M","panobinostat",2.5e-08,"M",57,0.00617,0.00299,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G16","PC9c1-O3b_G16","PC9c1","osimertinib",2e-10,"M","panobinostat",6.2e-09,"M",73,0.02242,0.0026,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G17","PC9c1-O3b_G17","PC9c1","osimertinib",2e-10,"M","panobinostat",1.6e-09,"M",67,0.03167,0.00156,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G18","PC9c1-O3b_G18","PC9c1","osimertinib",2e-10,"M","panobinostat",3.9e-10,"M",64,0.03113,0.00084,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G19","PC9c1-O3b_G19","PC9c1","osimertinib",2e-10,"M","panobinostat",9.8e-11,"M",73,0.02634,0.00186,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G20","PC9c1-O3b_G20","PC9c1","osimertinib",2e-10,"M","panobinostat",2.4e-11,"M",48,0.02847,0.00114,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G21","PC9c1-O3b_G21","PC9c1","osimertinib",2e-10,"M","panobinostat",6.1e-12,"M",42,0.02703,0.00143,"PC9c1_osimertinib","PC9c1_osimertinib_panobinostat"
"HTS018","2017-07-28","PC9c1-O3b",95667,"G22","PC9c1-O3b_G22","PC9c1","osimertinib",2e-10,"M","control",0,"M",48,0.03701,0.00177,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O3b",95667,"N03","PC9c1-O3b_N03","PC9c1","osimertinib",2e-10,"M","selumetinib",4e-06,"M",73,-0.00547,0.00278,"PC9c1_osimertinib","PC9c1_osimertinib_selumetinib"
"HTS018","2017-07-28","PC9c1-O3b",95667,"N04","PC9c1-O3b_N04","PC9c1","osimertinib",2e-10,"M","selumetinib",1e-06,"M",99,0.01081,0.00136,"PC9c1_osimertinib","PC9c1_osimertinib_selumetinib"
"HTS018","2017-07-28","PC9c1-O3b",95667,"N05","PC9c1-O3b_N05","PC9c1","osimertinib",2e-10,"M","selumetinib",2.5e-07,"M",102,0.00645,0.00097,"PC9c1_osimertinib","PC9c1_osimertinib_selumetinib"
"HTS018","2017-07-28","PC9c1-O3b",95667,"N06","PC9c1-O3b_N06","PC9c1","osimertinib",2e-10,"M","selumetinib",6.3e-08,"M",79,0.00608,0.00183,"PC9c1_osimertinib","PC9c1_osimertinib_selumetinib"
"HTS018","2017-07-28","PC9c1-O3b",95667,"N07","PC9c1-O3b_N07","PC9c1","osimertinib",2e-10,"M","selumetinib",1.6e-08,"M",53,0.01027,0.00202,"PC9c1_osimertinib","PC9c1_osimertinib_selumetinib"
